LONGITUDE,LATITUDE,OBJECTID,WATBREAKINCIDENTID,INCIDENT_DATE,BREAK_TYPE,HOUR_IMPACTED,STATUS,BREAK_NATURE,BREAK_APPARENT_CAUSE,POSITIVE_PRESSURE_MAINTANED,AIR_GAP_MAINTANED,MECHANICAL_REMOVAL,FLUSHING_EXCAVATION,HIGHER_VELOCITY_FLUSHING,ANODE_INSTALLED,BREAK_CATEGORIZATION,ROADSEGMENTID,STREET,ASSETID,ASSET_SIZE,ASSET_YEAR_INSTALLED,ASSET_MATERIAL,ASSET_EXISTS,GLOBALID
-80.4637259898315,43.4022253681105,14081,185756,2019-12-01 00:01:41+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,9592,TRILLIUM DR,38270,300.0,1973.0,DI,Y,6cbab8cc-2611-45af-8a1d-50c0d19c70ae
-80.5011830549541,43.4287886710851,14401,185804,2019-12-05 17:31:44+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,6346,GREENBROOK DR,17260,200.0,1957.0,CI,Y,c738286b-b938-4f6a-9d77-894d9c2df1b0
-80.427846838332,43.4317747277972,14721,185836,2019-12-07 14:01:16+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,23041,THALER AVE,37620,150.0,1961.0,CI,Y,57334c32-536f-4e74-a841-ea3a06497783
-80.4950506667257,43.4518732605907,15041,192436,2019-12-10 08:24:52+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,8939,KING ST W,86784,300.0,1976.0,DI,Y,37f61acf-de4b-46d9-959a-04cad7f6a493
-80.4644319776438,43.4267167095616,15043,192438,2019-12-10 10:55:00+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,9415,HIGHPARK AVE,19310,150.0,1963.0,CI,Y,5e629126-3226-4a0d-a79c-bfa78f390371
-80.4644010850582,43.4267483972154,15361,192478,2019-12-11 11:45:35+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,9415,HIGHPARK AVE,19310,150.0,1963.0,CI,Y,1cd16e4a-9e6b-423d-b9d2-9733cdb4a16a
-80.4857133130451,43.4835082045725,15681,192496,2019-12-12 21:04:15+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,12610,BRIDGE ST W,4530,150.0,1958.0,CI,Y,f3fba87b-a486-4c64-8e79-51cf6da43d19
-80.4548560668318,43.4308590370983,16001,192553,2019-12-16 14:38:16+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,13298,FOURTH AVE,15200,150.0,1960.0,CI,Y,545a63cf-35a1-40d1-bde1-9338589a8e4d
-80.4650958584511,43.4421676473603,16321,192616,2019-12-19 01:25:58+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,10143,WEBER ST E,41000,150.0,1948.0,CI,Y,5ec62892-a109-481d-8d9b-d680bee7ccaa
-80.4492664000154,43.4459817157575,16322,192656,2019-12-21 15:39:23+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,23156,FRANKLIN ST N,15320,300.0,1964.0,DI,Y,880a36de-4802-4248-83e9-17db4160200a
-80.4457597783881,43.4510768620062,16323,192657,2019-12-21 15:54:17+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,11567,SECORD AVE,34230,150.0,1963.0,CI,Y,d5e05803-cf69-47d2-aa7e-61caa1b968d5
-80.4382191076423,43.4566068938903,16641,192676,2019-12-22 08:26:19+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,23179,INDIAN RD,20260,150.0,1967.0,CI,Y,a2e0f172-a119-4a11-a876-66690916437e
-80.4539848084676,43.461726296014,16961,192716,2019-12-26 10:40:24+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,15893,MANCHESTER RD,24860,200.0,1961.0,CI,Y,e58a46f3-d0c7-4fb1-a271-69141cea9829
-80.4596483123061,43.4385060342837,17601,192756,2019-12-30 12:21:43+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,10015,WEBER ST E,41030,150.0,1952.0,CI,Y,d77dd53b-7898-4b05-b1e8-fc7bd3f8a19e
-80.4421791116753,43.4426709140734,17602,192757,2019-12-30 21:33:06+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,13197,RENNIE DR,32170,150.0,1963.0,CI,Y,2b502e27-93cd-4307-a7d9-1b1794095975
-80.4326834235099,43.4355806228712,17921,192776,2019-12-31 05:55:11+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,23065,THALER AVE,85012,150.0,1967.0,CI,Y,62782c43-a375-4e0d-8063-e5790dbc9ba3
-80.4747800363238,43.4677752652926,18241,192796,2020-01-01 02:15:21+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,12658,SPRING VALLEY RD,35610,150.0,1924.0,CI,Y,6a3045f8-a7eb-427e-bec7-d2726968ceef
-80.4384981891016,43.4470988544988,18561,192836,2020-01-04 09:32:25+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,23216,GAY CRES,92202,150.0,1967.0,CI,Y,df1fd836-d523-46dd-bd87-734a050f3abe
-80.4290128108088,43.4323532723012,18881,192856,2020-01-05 17:01:28+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,23041,THALER AVE,37620,150.0,1961.0,CI,Y,e4a33543-8fb5-41ed-92f1-cfcb1d84c30a
-80.445700911718,43.4510960638985,19202,192877,2020-01-06 09:05:27+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,11567,SECORD AVE,34230,150.0,1963.0,CI,Y,e246f009-524a-439b-88a8-a531dd7df40d
-80.4455245911825,43.4512548238795,19522,192897,2020-01-07 08:02:52+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,N,N,N,Y,CATEGORY 1,11567,SECORD AVE,34230,150.0,1963.0,CI,Y,56fab2b8-0bc9-45e4-9912-152ef9c49157
-80.5262656739582,43.4516197401074,19526,192999,2020-01-13 13:37:50+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,1286,UNION BLVD,38560,150.0,1954.0,CI,Y,ce15fe14-a972-4db0-95d8-f17122c7be90
-80.4415453952887,43.4443947370817,19842,193094,2020-01-17 13:28:07+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,13188,VIEWMONT CLOSE,40130,150.0,1967.0,DI,Y,acf5a2b1-19fb-419e-88c9-13eb26772f75
-80.5117089311888,43.4328562781823,19843,193095,2020-01-17 15:16:29+00:00,MAIN,20-24 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,21006,QUEENS BLVD,31730,200.0,1966.0,DI,Y,57a52be6-4c63-4eb3-a05c-6234ec164dd1
-80.4541198353007,43.4621092424444,20162,193136,2020-01-21 07:58:25+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,15775,AVON RD,1360,200.0,1961.0,CI,Y,2e958275-caa5-445c-a344-c29f56d3b869
-80.5075691142987,43.4178250179768,20164,193176,2020-01-23 05:20:15+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,AGE,Y,Y,Y,Y,Y,Y,UNKNOWN,6412,NINE PINES RD,27810,150.0,1960.0,CI,Y,a8b0dbef-b5dd-42a0-b461-60e32f8a1dbe
-80.4386274210827,43.4348910267564,20166,193236,2020-01-24 10:23:19+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,11027,HAROLD AVE,18110,150.0,1961.0,CI,Y,deedd055-aab2-4cea-8cc0-c110e5e0f22d
-80.5091586891056,43.4167734990293,20167,193256,2020-01-31 16:34:43+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,6412,NINE PINES RD,27810,150.0,1960.0,CI,Y,cd300a06-eede-42e0-949c-ad5f3121fa55
-80.4551745639477,43.4303002244675,20481,193276,2020-02-04 13:59:05+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,13298,FOURTH AVE,15200,150.0,1960.0,CI,Y,d2e16248-3549-480a-9094-8387617085f4
-80.4625631123017,43.425670542484,21441,193316,2020-02-06 16:24:47+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,10060,KIPLING AVE,22600,150.0,1959.0,CI,Y,b4764793-abd8-420d-b54b-7377db2fa3cb
-80.4728796605949,43.4502386593684,21762,193356,2020-02-10 22:33:28+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL AND FITTING/JOINT,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,11491,CAMERON ST N,5360,150.0,1982.0,DI,Y,b0cac43b-88f7-4162-a581-d8649442f499
-80.5262495103316,43.450611232296,22082,193397,2020-02-11 20:31:31+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,8612,CLAREMONT AVE,7290,100.0,1956.0,CI,Y,27da2112-1113-4905-82f3-2d9dda8360fa
-80.4640176976984,43.4645223916355,22401,193496,2020-02-21 09:06:45+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,15732,VICTORIA ST N,88300,600.0,1978.0,DI,Y,9703e06e-050b-49f2-8a26-ea7e44eb765d
-80.5086825646119,43.4275328240099,22402,193497,2020-02-21 11:07:13+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,6496,GREENBROOK DR,17200,200.0,1959.0,CI,Y,c0a1e72a-424f-4583-a6d0-1509da9ef910
-80.5063199079785,43.4309890220169,22403,193498,2020-02-21 11:44:50+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,20667,FOREST HILL DR,14940,150.0,1958.0,CI,Y,a9884a0e-0231-42bc-9692-f757ef93eef8
-80.4644900299797,43.4283398452355,22404,193537,2020-02-26 05:38:22+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,10057,WALTON AVE,40400,200.0,1953.0,CI,Y,8d3291c6-b783-48c2-9b0d-604e7d5e42d1
-80.5286808384041,43.4463169651885,22721,193557,2020-02-27 07:42:39+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,8732,WESTWOOD CRES,42890,150.0,1966.0,CI,Y,f8306243-8bcf-47f0-b5a6-431031431e23
-80.4861615448514,43.4583941898354,23041,193577,2020-02-29 04:30:00+00:00,MAIN,16-20 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,6955,ST LEGER ST,81024,300.0,1966.0,CI,Y,fc3a6b38-c4bc-4521-8f85-8df6731a2f74
-80.5100645988669,43.4354178844515,23361,193697,2020-03-05 10:55:10+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,N,N,Y,Y,Y,Y,CATEGORY 2,21015,HEARTH CRES,86582,150.0,1958.0,CI,Y,4f0ed09a-0a47-447e-9454-ba5c9ced1a95
-80.4385960155825,43.4155639796677,23362,193717,2020-03-05 14:55:20+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,10697,GOODRICH DR,58170,1200.0,1989.0,CPP,Y,0513769b-5d9e-42e2-aefe-37e251c8f619
-80.4675479669321,43.4821900901985,23681,193737,2020-03-06 09:51:26+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,13034,NELSON AVE,27660,150.0,1964.0,CI,Y,23810844-d672-42e2-82c4-383a88ffcc30
-80.5105775051522,43.4341813563143,23682,193757,2020-03-09 09:53:30+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,6277,WESTMOUNT RD W,42460,450.0,1964.0,CI,Y,95cb5811-5f18-4a0b-9c3d-e2ba2570e9a9
-80.4861524034706,43.4583783344213,23683,193777,2020-03-10 04:45:38+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 2,6955,ST LEGER ST,81024,300.0,1966.0,CI,Y,b6e75d83-fb13-413b-94d9-383f186ceddb
-80.5482979910791,43.4182266899122,24001,195344,2020-05-15 22:33:19+00:00,MAIN,4-8 hours,REPAIR COMPLETED,FITTING/JOINT,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,70647,TRAILWOOD CRES,38090,150.0,1978.0,DI,Y,debb5e28-3cc9-48bb-bef8-58aa114c93ef
-80.5424272238907,43.4140271586721,24321,195537,2020-05-31 18:18:34+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CORROSION,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,21189,CEDAR CREST ST,5840,150.0,1981.0,DI,Y,a982ffd1-8ebb-4e47-ad94-25134f5fb867
-80.5077095225934,43.440737537307,24643,197291,2020-06-03 14:17:15+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,70030,BURN PL,5110,100.0,1955.0,CI,Y,19fbf297-ba81-4f02-a0bf-9f6534ce696d
-80.5341381027114,43.4413493522529,24669,138494,2020-06-17 08:01:33+00:00,SERVICE,8-12 hours,REPAIR COMPLETED,WATER SERVICE,AGE,Y,Y,N,Y,Y,Y,CATEGORY 1,8668,SHADELAND CRES,4111747,13.0,1972.0,XXX,Y,fb116480-aa03-4e4f-bd19-c65775690a74
-80.499089237858,43.4364171452082,24671,138534,2020-06-22 08:01:32+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,6331,GLEN RD,16590,150.0,1988.0,DI,Y,775f2f6e-6621-44df-862c-cf10dd5a3bb1
-80.4772077995554,43.4441809249089,24672,138594,2020-06-25 11:28:04+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,6911,STIRLING AVE S,137254,150.0,1940.0,CI,Y,270277e6-79d2-436c-b5e6-b91de22c9c4f
-80.4772440859537,43.4441334828951,24961,138596,2020-06-25 19:54:53+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CORROSION,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,6911,STIRLING AVE S,137254,150.0,1940.0,CI,Y,cebfd73b-c97c-4cec-9ae2-8b4c39b30755
-80.4849877875438,43.4569003122597,25281,138674,2020-07-03 18:10:50+00:00,MAIN,16-20 hours,REPAIR COMPLETED,CORROSION,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,6957,ST LEGER ST,35920,300.0,1981.0,DI,Y,98e24684-c65d-4f0c-9ea6-5b1911802661
-80.4850346507831,43.4576484840099,25601,138814,2020-07-13 16:58:47+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,6958,VICTORIA ST N,39380,200.0,1976.0,DI,Y,4a57958e-4514-4537-9796-a30328c26670
-80.485106525531,43.4576245391505,25921,138834,2020-07-14 00:29:35+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,6958,VICTORIA ST N,39380,200.0,1976.0,DI,Y,909e1d8d-9aa7-4e5e-8e92-45c27e6c72fc
-80.4850126556157,43.4576558108401,25922,138854,2020-07-14 06:56:33+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CORROSION AND FITTING/JOINT,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 2,6958,VICTORIA ST N,39380,200.0,1976.0,DI,Y,fa30e9ba-e09e-4ec7-8306-a93977df1757
-80.4598713710264,43.4600026708493,25923,138874,2020-07-14 16:30:28+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CORROSION,UNKNOWN,N,N,Y,N,Y,Y,CATEGORY 2,15745,RIVER RD E,32730,150.0,1959.0,CI,Y,b8090e93-2ea6-4482-b0f9-d7e28d140d17
-80.4596368106821,43.4601577501866,26241,138894,2020-07-15 15:13:00+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,15745,RIVER RD E,32740,300.0,1958.0,CI,Y,51a44054-c656-469d-8d5d-3f021f0cd567
-80.4960538928882,43.4283892892829,26561,138934,2020-07-25 11:43:52+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CORROSION AND LONGITUDINAL,CORROSION,Y,Y,Y,N,Y,Y,CATEGORY 1,6453,STIRLING AVE S,36210,150.0,1948.0,CI,Y,06d7d8de-c5c6-4a6a-84d5-d78b25799979
-80.430880596426,43.4368593528197,26881,138954,2020-07-30 13:14:51+00:00,MAIN,4-8 hours,CANCELLED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,12128,KINZIE AVE,88762,150.0,1970.0,DI,Y,b808ec48-574f-40c1-be28-b550c422cdcb
-80.4633641433309,43.4561789060719,26882,138956,2020-07-30 16:24:35+00:00,MAIN,4-8 hours,CANCELLED,LONGITUDINAL,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,9896,CAMBRIDGE AVE,57690,150.0,1954.0,CI,Y,b5ab1c28-acdb-41b9-bb0d-4c93d4fd548b
-80.4841320241542,43.4560919683224,27201,138974,2020-08-03 00:44:49+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CORROSION,CORROSION,Y,Y,N,Y,Y,Y,CATEGORY 2,11146,QUEEN ST N,31440,300.0,1983.0,DI,Y,48a856a0-3f98-4050-b736-7b695b8a05cc
-80.4657706068897,43.4583368269436,27521,138994,2020-08-12 14:17:58+00:00,MAIN,20-24 hours,REPAIR COMPLETED,CORROSION AND LONGITUDINAL,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 2,9884,CAMBRIDGE AVE,5250,150.0,1954.0,CI,Y,652be4f4-8971-42c0-9ee5-076b99428e8f
-80.4840157293088,43.4629759962604,27841,139174,2020-09-14 05:49:20+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,6961,LANCASTER ST W,98096,450.0,2017.0,PVC,Y,4634c5f4-a1f6-440a-92b4-993b06a91a65
-80.4489594139317,43.46023857947,27842,139194,2020-09-14 23:44:09+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,15908,CARSON DR,5610,200.0,1966.0,DI,Y,1f3f916e-c4b9-48a4-bccb-95ec84279cda
-80.532119879883,43.4447672637191,28161,139234,2020-10-06 19:24:44+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,20513,WESTWOOD DR,42950,300.0,1969.0,DI,Y,4c04df89-aab9-463e-8bc0-e920861ee087
-80.5383516649865,43.4415259644932,28481,139254,2020-10-07 14:29:22+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,21148,WESTWOOD DR,42900,300.0,1969.0,DI,Y,89dcf4d9-78ed-4a14-b931-390a09a50219
-80.472865018694,43.4502437666782,28801,139274,2020-10-16 09:12:34+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,11491,CAMERON ST N,5360,150.0,1982.0,DI,Y,a28704ba-a3b0-4ea8-bc94-9dfb83e40a83
-80.4946163579752,43.4279446094545,29121,139294,2020-10-20 10:29:25+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,6578,YAGER AVE,44190,150.0,1959.0,CI,Y,27f808d9-3d17-4878-ad6d-5d4c89865765
-80.4483242880609,43.4451696729758,29441,139314,2020-10-21 18:06:22+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,23153,BRADLEY DR,3960,150.0,1965.0,CI,Y,fe0d877f-0279-4eb8-8582-f23a414bd5e0
-80.4998311988926,43.4629075005568,29761,139474,2020-10-31 10:58:26+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,1570,RAITAR AVE,77188,200.0,1959.0,DI,Y,2240b211-8cfa-431c-999b-4768e3ad845e
-80.4926058214051,43.4277062932709,30401,139514,2020-11-04 23:02:48+00:00,MAIN,20-24 hours,REPAIR COMPLETED,LONGITUDINAL,CORROSION,Y,Y,Y,Y,Y,Y,CATEGORY 1,6585,SOUTHMOOR DR,35280,150.0,1958.0,CI,Y,b8048ec7-f5dc-4463-ae20-1ff61136ccac
-80.4990873787347,43.4152738067274,30721,139574,2020-11-10 10:08:55+00:00,MAIN,4-8 hours,REPAIR COMPLETED,WATER SERVICE,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,9554,DUNSMERE CRT,10790,150.0,1974.0,DI,Y,050a6a4a-1a07-4598-9508-6f2b3209e991
-80.4990346306493,43.4152866185643,31041,139594,2020-11-11 11:13:46+00:00,MAIN,8-12 hours,REPAIR COMPLETED,FITTING/JOINT,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,9554,DUNSMERE CRT,10790,150.0,1974.0,DI,Y,f451c9be-2563-4342-8867-d4b6a64e1fc3
-80.4364435658902,43.4330549582155,31361,139654,2020-11-20 13:40:04+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CORROSION,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,10771,KINZIE AVE,22490,150.0,1960.0,CI,Y,0a7acfa7-e732-444a-b8f3-f4eb016d2ed9
-80.4718816345839,43.4261976013524,31362,139656,2020-11-20 14:19:47+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,CORROSION,Y,Y,Y,Y,Y,Y,CATEGORY 1,10756,HANSON AVE,18020,150.0,1965.0,DI,Y,97d48f03-2a6e-4dd3-b9fe-0a277a5bcced
-80.4393941290945,43.456862361023,31681,139674,2020-11-21 11:53:08+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,23174,KINGSTON CRES,22200,150.0,1966.0,CI,Y,0e097f31-106b-4fb3-9cb7-4745c998890a
-80.4632017653069,43.4336367437326,31683,139678,2020-11-21 17:47:51+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,CORROSION,Y,Y,Y,Y,Y,Y,CATEGORY 1,10083,DOON RD,9590,150.0,1958.0,CI,Y,a754673d-cb2a-49d0-be15-5c0dad61354e
-80.4484465724758,43.4597347910962,32001,139914,2020-12-18 10:11:53+00:00,MAIN,12-16 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,15908,CARSON DR,5610,200.0,1966.0,DI,Y,654fa275-ae4c-4cd5-9227-9a6f16f785ef
-80.4310321511073,43.4314337625362,32002,139934,2020-12-19 06:41:13+00:00,MAIN,16-20 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,23060,JANSEN AVE,20580,150.0,1970.0,CI,Y,f624578d-d796-4ff7-b50f-c400dbd2d8f2
-80.5102489245971,43.4234478458154,32321,139954,2020-12-21 14:52:11+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,6518,VILLAGE CRES,40140,150.0,1962.0,CI,Y,14ca9384-b978-4d83-a33e-6c9dc5019a46
-80.4507301511506,43.4554156442772,32641,139974,2020-12-23 08:32:32+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,23104,HALLIWELL DR,17830,200.0,1964.0,DI,Y,b4fbcbca-69b8-42d8-b55e-68687b5ea634
-80.4524459542127,43.4502770034842,32642,139976,2020-12-23 16:31:04+00:00,MAIN,4-8 hours,REPAIR COMPLETED,UNKNOWN,UNKNOWN,Y,Y,Y,Y,Y,Y,UNKNOWN,22885,CRAIG DR,8560,200.0,1960.0,CI,Y,b1b28429-1a2c-49fb-b334-1af636adee74
-80.4960877764655,43.4287113637411,32643,139978,2020-12-23 20:53:29+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CORROSION,CORROSION,Y,Y,Y,Y,Y,Y,CATEGORY 1,6453,STIRLING AVE S,36240,300.0,1957.0,CI,Y,90d3cca8-d908-4ae9-9a19-20446fb30435
-80.4489227117135,43.4432610853129,32961,139994,2020-12-24 10:06:01+00:00,MAIN,4-8 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,UNKNOWN,Y,Y,Y,Y,Y,Y,CATEGORY 1,10193,EASTWOOD DR,11170,150.0,1967.0,DI,Y,8f548eb5-57ab-45a2-8e42-0a7e00bfdb34
