longitude,latitude,incident_date,break_type,break_nature,break_apparent_cause,break_categorization,asset_size,asset_year_installed,asset_material,num_breaks,age_at_break,positive_pressure_maintaned,air_gap_maintaned,mechanical_removal,flushing_excavation,higher_velocity_flushing,anode_installed,asset_exists,connections,failure_rate
-80.4576937879672,43.4612282983983,2006-12-12,0,4,4,0,150.0,1961-01-01,1,1,45.0,1,1,1,1,1,1,1,1,0.02
-80.5066170443415,43.4299377439585,2011-12-15,0,4,4,0,150.0,1959-01-01,1,5,52.0,1,1,1,1,1,1,1,3,0.1
-80.4459079104776,43.4596030238599,2008-12-01,0,4,4,0,150.0,1965-01-01,4,3,43.0,1,1,1,1,1,1,1,8,0.07
-80.4313980615871,43.4343004225109,2000-04-14,0,4,4,0,150.0,1967-01-01,1,3,33.0,1,1,1,1,1,1,1,6,0.09
-80.4763432706932,43.4831786293908,1997-07-02,0,4,4,0,150.0,1964-01-01,1,1,33.0,1,1,1,1,1,1,1,1,0.03
-80.497823639626,43.4260078009084,2000-10-24,0,4,4,0,150.0,1964-01-01,1,2,36.0,1,1,1,1,1,1,1,3,0.06
-80.5055724140089,43.4251470481007,2005-11-30,0,4,4,0,150.0,1962-01-01,1,2,43.0,1,1,1,1,1,1,1,3,0.05
-80.4368916994326,43.4544247854921,2003-12-09,0,4,4,0,150.0,1967-01-01,1,2,36.0,1,1,1,1,1,1,1,2,0.06
-80.4661724840379,43.4380814380746,2014-03-22,0,4,4,0,300.0,1935-01-01,1,4,79.0,1,1,1,1,1,1,1,5,0.05
-80.4459674728223,43.4455961346164,2014-03-15,0,4,4,0,150.0,1965-01-01,1,2,49.0,1,1,1,1,1,1,1,2,0.04
-80.471568800563,43.4508648700633,2014-03-10,0,4,4,0,300.0,1949-01-01,1,2,65.0,1,1,1,1,1,1,1,1,0.03
-80.458774683856,43.4502702527716,2014-03-09,0,4,4,0,150.0,1958-01-01,1,1,56.0,1,1,1,1,1,1,1,1,0.02
-80.4934124506176,43.4130220817087,2014-03-05,0,4,4,0,200.0,1974-01-01,4,1,40.0,1,1,1,1,1,1,1,1,0.02
-80.4582030264148,43.4564073675646,2014-03-02,0,4,4,0,150.0,1953-01-01,1,1,61.0,1,1,1,1,1,1,1,1,0.02
-80.5088561727924,43.4169736199338,2014-02-27,0,4,4,0,150.0,1960-01-01,1,8,54.0,1,1,1,1,1,1,1,8,0.15
-80.4826067000131,43.4722680485337,2014-02-26,0,4,4,0,150.0,1949-01-01,1,1,65.0,1,1,1,1,1,1,1,1,0.02
-80.4839803708363,43.4607948283607,2014-02-24,0,4,4,0,100.0,1916-01-01,1,2,98.0,1,1,1,1,1,1,1,2,0.02
-80.5008590669923,43.4343424488955,2014-02-25,0,4,4,0,450.0,1951-01-01,1,1,63.0,1,1,1,1,1,1,1,1,0.02
-80.496075983278,43.4257908174132,2014-02-17,0,4,4,0,150.0,1964-01-01,1,1,50.0,1,1,1,1,1,1,1,3,0.02
-80.5293096858979,43.4202925953502,2014-02-21,0,4,4,0,150.0,1973-01-01,4,1,41.0,1,1,1,1,1,1,1,1,0.02
-80.4469280686779,43.4282532440553,2014-02-22,0,4,4,0,150.0,1957-01-01,1,4,57.0,1,1,1,1,1,1,1,4,0.07
-80.4620023720972,43.4845153106588,2014-02-19,0,4,4,0,150.0,1967-01-01,1,3,47.0,1,1,1,1,1,1,1,3,0.06
-80.5411093289125,43.4434380726006,2014-02-14,0,4,4,0,300.0,1975-01-01,4,1,39.0,1,1,1,1,1,1,1,1,0.03
-80.4283648257925,43.4284924133929,2014-02-17,0,4,4,0,150.0,1963-01-01,1,2,51.0,1,1,1,1,1,1,1,3,0.04
-80.5182569109667,43.4420134711067,2014-02-16,0,4,4,0,150.0,1963-01-01,1,2,51.0,1,1,1,1,1,1,1,3,0.04
-80.4477534058159,43.4268826942003,2014-02-13,0,4,4,0,150.0,1957-01-01,1,4,57.0,1,1,1,1,1,1,1,4,0.07
-80.490097270119,43.4720059449021,2012-06-12,0,4,0,0,150.0,1953-01-01,1,3,59.0,1,1,1,1,1,1,1,3,0.05
-80.4760754127571,43.4676863211439,2012-06-26,0,4,2,0,150.0,1957-01-01,1,10,55.0,1,1,1,1,1,1,1,10,0.18
-80.4559810949638,43.4209847883231,2001-01-28,0,4,4,0,200.0,1961-01-01,1,2,40.0,1,1,1,1,1,1,1,2,0.05
-80.5298266432752,43.4244775385242,2008-06-29,0,4,4,0,200.0,1975-01-01,4,4,33.0,1,1,1,1,1,1,1,6,0.12
-80.4971390993662,43.4293048817386,1998-12-16,0,4,4,0,300.0,1957-01-01,1,2,41.0,1,1,1,1,1,1,1,4,0.05
-80.4451467347785,43.4273878982144,2006-01-16,0,4,4,0,150.0,1958-01-01,1,5,48.0,1,1,1,1,1,1,1,5,0.1
-80.5225329014624,43.4272265885811,2007-01-27,0,4,4,0,450.0,1980-01-01,0,1,27.0,1,1,1,1,1,1,1,3,0.04
-80.4459439907696,43.4626335301587,2003-12-11,0,4,4,0,150.0,1966-01-01,1,7,37.0,1,1,1,1,1,1,1,7,0.19
-80.5259084974374,43.4373166669793,2009-01-20,0,4,4,0,150.0,1988-01-01,4,1,21.0,1,1,1,1,1,1,1,1,0.05
-80.4393840592366,43.4430605977806,1997-02-12,0,4,4,0,150.0,1963-01-01,1,5,34.0,1,1,1,1,1,1,1,5,0.15
-80.5015293013007,43.4191943867622,2006-04-07,0,4,4,0,300.0,1968-01-01,4,1,38.0,1,1,1,1,1,1,1,1,0.03
-80.5294183477169,43.4420596616615,2000-09-25,0,4,4,0,300.0,1968-01-01,4,4,32.0,1,1,1,1,1,1,1,6,0.12
-80.514213418346,43.4247717503302,2001-12-01,0,4,4,0,150.0,1963-01-01,1,3,38.0,1,1,1,1,1,1,1,4,0.08
-80.4691914927194,43.4575182287226,2005-02-28,0,4,4,0,150.0,1953-01-01,1,3,52.0,1,1,1,1,1,1,1,3,0.06
-80.4501035898585,43.4227281486621,2003-12-12,0,4,4,0,150.0,1967-01-01,1,2,36.0,1,1,1,1,1,1,1,3,0.06
-80.4413514845355,43.4560894149175,2002-02-13,0,4,4,0,150.0,1965-01-01,1,2,37.0,1,1,1,1,1,1,1,5,0.05
-80.5279650385104,43.4231557926447,2008-12-01,0,4,4,0,150.0,1972-01-01,4,1,36.0,1,1,1,1,1,1,1,1,0.03
-80.4567651702624,43.4343174511476,2006-11-12,0,4,4,0,150.0,1957-01-01,1,4,49.0,1,1,1,1,1,1,1,4,0.08
-80.4741232551701,43.4424583236709,2001-01-17,0,4,4,0,150.0,1925-01-01,1,4,76.0,1,1,1,1,1,1,1,4,0.05
-80.5296147593468,43.4266809008019,2014-06-17,0,4,4,0,200.0,1975-01-01,4,1,39.0,1,1,1,1,1,1,1,2,0.03
-80.4571999446233,43.4515775715255,2014-07-05,0,4,4,0,150.0,1962-01-01,4,3,52.0,1,1,1,1,1,1,1,3,0.06
-80.5167192008992,43.4052689675683,2014-07-11,0,4,4,0,150.0,1999-01-01,6,1,15.0,1,1,1,1,1,1,1,1,0.07
-80.5259185201122,43.4414488097995,2014-08-12,0,4,4,0,150.0,1968-01-01,4,4,46.0,1,1,1,1,1,1,1,5,0.09
-80.4452354704818,43.4598326166629,2014-08-17,0,4,4,0,150.0,1965-01-01,4,4,49.0,1,1,1,1,1,1,1,8,0.08
-80.4506286931086,43.426160105555,2014-09-20,0,4,4,0,200.0,1961-01-01,1,1,53.0,1,1,1,1,1,1,1,1,0.02
-80.4834680706561,43.4419073588668,2014-09-23,0,4,4,0,150.0,1940-01-01,1,8,74.0,1,1,1,1,1,1,1,9,0.11
-80.4516679239649,43.4213869980834,2014-09-26,0,4,4,0,200.0,1967-01-01,4,2,47.0,1,1,1,1,1,1,1,2,0.04
-80.5285664902563,43.424296836644,2014-09-30,0,4,4,0,150.0,1972-01-01,4,2,42.0,1,1,1,1,1,1,1,3,0.05
-80.4646943128454,43.4282678309834,2014-09-19,0,4,4,0,200.0,1953-01-01,1,3,61.0,1,1,1,1,1,1,1,3,0.05
-80.4740942095003,43.4340195657681,2014-10-12,0,4,4,0,300.0,1963-01-01,1,2,51.0,1,1,1,1,1,1,1,2,0.04
-80.4476461702638,43.4670949983774,2014-10-29,0,4,4,0,150.0,1976-01-01,6,1,38.0,1,1,1,1,1,1,1,1,0.03
-80.5097316009011,43.4039691557069,2014-11-02,0,4,4,0,300.0,2000-01-01,6,1,14.0,1,1,1,1,1,0,1,1,0.07
-80.4526453201433,43.4441135478945,2014-11-04,0,4,4,0,150.0,1966-01-01,4,1,48.0,1,1,1,1,1,1,1,1,0.02
-80.462681153957,43.4373838529278,2014-11-06,0,4,4,0,300.0,1935-01-01,1,1,79.0,1,1,1,1,1,1,1,5,0.01
-80.5076309544399,43.4293479625915,2014-11-14,0,4,4,0,150.0,1959-01-01,1,5,55.0,1,1,1,1,1,1,1,6,0.09
-80.4407228035775,43.4593276791256,2014-11-20,0,4,4,0,150.0,1966-01-01,1,4,48.0,1,1,1,1,1,1,1,4,0.08
-80.4514649773148,43.4406431706455,2014-11-23,0,4,4,0,150.0,1958-01-01,1,4,56.0,1,1,1,1,1,1,1,5,0.07
-80.4497180119612,43.4219887496987,2014-11-26,0,4,4,0,200.0,1967-01-01,4,2,47.0,1,1,1,1,1,1,1,2,0.04
-80.4292932453757,43.4324931740458,2014-11-28,0,4,4,0,150.0,1961-01-01,1,9,53.0,1,1,1,1,1,1,1,9,0.17
-80.4421710273144,43.4474101943469,2014-11-28,0,4,4,0,150.0,1966-01-01,4,3,48.0,1,1,1,1,1,1,1,3,0.06
-80.535163919041,43.4424467508737,2014-12-04,0,4,4,0,300.0,1971-01-01,4,8,43.0,1,1,1,1,1,1,1,8,0.19
-80.4512353263181,43.4274077497369,2014-12-06,0,4,4,0,150.0,1956-01-01,1,1,58.0,1,1,1,1,1,1,1,3,0.02
-80.485507488938,43.4429546263989,2014-12-08,0,4,4,0,150.0,2008-01-01,6,5,6.0,1,1,1,1,1,1,1,5,0.83
-80.5068912457941,43.4273137111956,2014-12-09,0,4,4,0,150.0,1962-01-01,1,10,52.0,1,1,1,1,1,1,1,11,0.19
-80.4598767355571,43.4511536603347,2014-12-11,0,4,4,0,150.0,1958-01-01,1,4,56.0,1,1,1,1,1,1,1,4,0.07
-80.5125905747265,43.4259991485149,2014-12-23,0,4,4,0,150.0,1960-01-01,1,6,54.0,1,1,1,1,1,1,1,10,0.11
-80.4490651049484,43.445671388562,2015-03-31,0,4,4,0,300.0,1963-01-01,1,2,52.0,1,1,1,1,1,1,1,2,0.04
-80.4499799163574,43.4317491378329,2015-03-30,0,4,4,0,150.0,1953-01-01,1,3,62.0,1,1,1,1,1,1,1,3,0.05
-80.4489082105249,43.4496441636682,1997-12-12,0,4,4,0,150.0,1960-01-01,1,3,37.0,1,1,1,1,1,1,1,3,0.08
-80.5013167519342,43.4268243849254,2008-12-01,0,4,4,0,100.0,1958-01-01,1,1,50.0,1,1,1,1,1,1,1,8,0.02
-80.4573945597013,43.4639729510261,2006-02-27,0,4,4,0,200.0,1961-01-01,1,3,45.0,1,1,1,1,1,1,1,6,0.07
-80.4463434476222,43.4272493021964,1997-01-25,0,4,4,0,150.0,1958-01-01,1,1,39.0,1,1,1,1,1,1,1,1,0.03
-80.5040095501192,43.4221181043167,2000-05-11,0,4,4,0,450.0,1952-01-01,0,1,48.0,1,1,1,1,1,1,1,2,0.02
-80.5051394419988,43.4253373985471,1998-11-16,0,4,4,0,150.0,1962-01-01,1,2,36.0,1,1,1,1,1,1,1,3,0.06
-80.4527695878873,43.4293524267174,2009-01-30,0,4,4,0,150.0,1953-01-01,1,5,56.0,1,1,1,1,1,1,1,5,0.09
-80.5091900221608,43.4338034428711,2002-12-02,0,4,4,0,150.0,1954-01-01,1,1,48.0,1,1,1,1,1,1,1,1,0.02
-80.4362429500118,43.4371230397602,2005-01-19,0,4,4,0,200.0,1977-01-01,4,1,28.0,1,1,1,1,1,1,1,2,0.04
-80.450674728133,43.4534767205413,1999-11-22,0,4,4,0,150.0,1960-01-01,1,3,39.0,1,1,1,1,1,1,1,3,0.08
-80.4558925288367,43.4283932424839,2007-10-03,0,4,4,0,200.0,1958-01-01,1,1,49.0,1,1,1,1,1,1,1,1,0.02
-80.5067408326171,43.4278759706261,2002-11-08,0,4,4,0,300.0,1958-01-01,1,1,44.0,1,1,1,1,1,1,1,1,0.02
-80.5109034827091,43.4298729495885,2006-01-27,0,4,4,0,150.0,1959-01-01,1,2,47.0,1,1,1,1,1,1,1,4,0.04
-80.5324197315616,43.4395325738666,1998-10-23,0,4,4,0,150.0,1970-01-01,6,1,28.0,1,1,1,1,1,1,1,3,0.04
-80.4695552885271,43.4430375603964,2003-01-29,0,4,4,0,150.0,1952-01-01,1,12,51.0,1,1,1,1,1,1,1,13,0.24
-80.5269113893835,43.4251314693572,1999-08-17,0,4,4,0,150.0,1972-01-01,4,1,27.0,1,1,1,1,1,1,1,3,0.04
-80.4628702332604,43.4325913175657,2005-02-19,0,4,4,0,150.0,1957-01-01,1,2,48.0,1,1,1,1,1,1,1,5,0.04
-80.4509876741372,43.4300760902501,2009-05-28,0,4,4,0,150.0,1953-01-01,1,3,56.0,1,1,1,1,1,1,1,3,0.05
-80.4811290269372,43.4231714657766,2008-02-20,0,4,4,0,150.0,1969-01-01,4,1,39.0,1,1,1,1,1,1,1,1,0.03
-80.511854988696,43.4291381316681,1997-01-15,0,4,4,0,150.0,1988-01-01,1,3,9.0,1,1,1,1,1,1,1,3,0.33
-80.4924760469004,43.435855415212,2011-12-15,0,4,4,0,150.0,1928-01-01,1,2,83.0,1,1,1,1,1,1,1,2,0.02
-80.519972359886,43.4417999427723,2003-01-26,0,4,4,0,150.0,1962-01-01,1,1,41.0,1,1,1,1,1,1,1,2,0.02
-80.4800641631084,43.4678751965881,2015-03-29,0,4,4,0,300.0,1976-01-01,4,1,39.0,1,1,1,1,1,1,1,1,0.03
-80.4699740428968,43.4572554091844,2015-11-19,0,4,4,0,150.0,1952-01-01,1,1,63.0,1,1,1,1,1,1,1,3,0.02
-80.4749157307697,43.4680256479454,2015-11-19,0,4,4,0,150.0,1924-01-01,1,3,91.0,1,1,1,1,1,1,1,4,0.03
-80.4951468967102,43.4531679493483,2015-11-24,0,4,4,0,300.0,1974-01-01,4,1,41.0,1,1,1,1,1,0,1,1,0.02
-80.4361266855501,43.4367210333702,2015-11-29,0,4,4,0,150.0,1964-01-01,1,1,51.0,1,1,1,1,1,1,1,2,0.02
-80.5102915028979,43.4236981714078,2015-12-03,0,4,4,0,150.0,1962-01-01,1,6,53.0,1,1,1,1,1,1,1,6,0.11
-80.4457202485256,43.463293669434,2015-12-20,0,4,4,0,150.0,1966-01-01,1,7,49.0,1,1,1,1,1,1,1,7,0.14
-80.4701743132387,43.4307126826792,2015-12-23,0,4,4,0,300.0,1967-01-01,1,1,48.0,1,1,1,1,1,1,1,1,0.02
-80.4533875131536,43.4584172269627,2015-12-23,0,4,4,0,300.0,1960-01-01,1,1,55.0,1,1,1,1,1,0,1,1,0.02
-80.4307431109243,43.4295691534257,2015-12-24,0,4,4,0,150.0,1961-01-01,1,7,54.0,1,1,1,1,1,1,1,8,0.13
-80.4369331493894,43.4585224401039,2015-12-27,0,4,4,0,150.0,1967-01-01,1,3,48.0,1,1,1,1,1,1,1,3,0.06
-80.4785313541062,43.4806419517673,2015-12-29,0,4,4,0,150.0,2009-01-01,6,1,6.0,1,1,1,1,1,1,1,1,0.17
-80.4731781490394,43.4513247323825,2015-02-23,0,4,4,0,150.0,2014-01-01,7,2,1.0,1,1,1,1,1,1,1,2,2.0
-80.5058210149112,43.4367139684609,2015-01-23,0,4,4,0,150.0,1952-01-01,1,1,63.0,1,1,1,1,1,1,1,4,0.02
-80.4467515433207,43.4225369576854,2016-01-02,0,4,4,0,150.0,1967-01-01,1,4,49.0,1,1,1,1,1,1,1,4,0.08
-80.4552018013187,43.4576055398552,2015-03-28,0,4,4,0,150.0,1955-01-01,4,1,60.0,1,1,1,1,1,1,1,1,0.02
-80.4522173776688,43.423312169237,2015-03-25,0,4,4,0,150.0,1954-01-01,1,2,61.0,1,1,1,1,1,1,1,2,0.03
-80.4719197913239,43.4541247429055,2015-03-24,0,4,4,0,150.0,1953-01-01,1,2,62.0,1,1,1,1,1,1,1,1,0.03
-80.4192880367943,43.4267865774632,2015-03-21,0,4,4,0,300.0,1971-01-01,4,2,44.0,1,1,1,1,1,1,1,1,0.05
-80.4276546745595,43.4316645600915,2015-03-18,0,4,4,0,150.0,1961-01-01,1,9,54.0,1,1,1,1,1,1,1,9,0.17
-80.4672894387886,43.4136116505093,2015-03-17,0,4,4,0,150.0,1974-01-01,4,2,41.0,1,1,1,1,1,1,1,2,0.05
-80.4673687124933,43.4135775805688,2015-03-15,0,4,4,0,150.0,1974-01-01,4,1,41.0,1,1,1,1,1,1,1,2,0.02
-80.4768120595052,43.4822411711875,2015-03-15,0,4,4,0,150.0,1964-01-01,1,1,51.0,1,1,1,1,1,1,1,1,0.02
-80.4529329542996,43.4412567725983,2015-03-05,0,4,4,0,150.0,1959-01-01,1,4,56.0,1,1,1,1,1,1,1,4,0.07
-80.5414481450554,43.423366156876,2015-03-05,0,4,4,0,150.0,1987-01-01,4,1,28.0,1,1,1,1,1,0,1,1,0.04
-80.5011607858477,43.4357885812536,2015-03-05,0,4,4,0,150.0,1950-01-01,1,2,65.0,1,1,1,1,1,1,1,2,0.03
-80.4716612049812,43.4419522971145,2015-03-05,0,4,4,0,150.0,1952-01-01,1,2,63.0,1,1,1,1,1,1,1,3,0.03
-80.4503291740519,43.449517864488,2015-03-05,0,4,4,0,150.0,1987-01-01,4,1,28.0,1,1,1,1,1,1,1,1,0.04
-80.5100223020814,43.4242040895781,2015-03-04,0,4,4,0,150.0,1962-01-01,1,1,53.0,1,1,1,1,1,1,1,11,0.02
-80.4402417148514,43.4469660061395,2015-03-03,0,4,4,0,150.0,1966-01-01,1,6,49.0,1,1,1,1,1,1,1,6,0.12
-80.4718870983275,43.4546918094261,2015-03-02,0,4,4,0,150.0,1953-01-01,1,4,62.0,1,1,1,1,1,1,1,4,0.06
-80.4753103914842,43.4605405256477,2015-03-01,0,4,4,0,150.0,1950-01-01,1,6,65.0,1,1,1,1,1,1,1,4,0.09
-80.5011383425045,43.4315365727353,2015-03-01,0,4,4,0,150.0,1957-01-01,1,1,58.0,1,1,1,1,1,1,1,1,0.02
-80.473172600113,43.4513162751372,2015-02-27,0,4,4,0,150.0,2014-01-01,7,2,1.0,1,1,1,1,1,1,1,2,2.0
-80.451740127437,43.4523987359967,2015-02-28,0,4,4,0,200.0,1960-01-01,1,3,55.0,1,1,1,1,1,1,1,3,0.05
-80.4996019450604,43.4509837228026,2015-02-27,0,4,4,0,300.0,2004-01-01,6,1,11.0,1,1,1,1,1,1,1,1,0.09
-80.4523654780268,43.4505158899974,2015-02-26,0,4,4,0,200.0,1960-01-01,1,3,55.0,1,1,1,1,1,1,1,5,0.05
-80.4499592470292,43.4295323867224,2015-03-30,0,4,4,0,150.0,1953-01-01,1,1,62.0,1,1,1,1,1,1,1,1,0.02
-80.5306813464378,43.4480202799178,1998-03-20,0,4,4,0,150.0,1966-01-01,1,3,32.0,1,1,1,1,1,1,1,3,0.09
-80.4654225976885,43.444804047389,2005-02-18,0,4,4,0,150.0,1956-01-01,1,5,49.0,1,1,1,1,1,1,1,5,0.1
-80.434238750954,43.4526870644815,2003-01-09,0,4,4,0,150.0,1967-01-01,4,3,36.0,1,1,1,1,1,1,1,3,0.08
-80.5155784947741,43.4297173236768,2001-06-29,0,4,4,0,150.0,1963-01-01,1,4,38.0,1,1,1,1,1,1,1,4,0.11
-80.4383270319617,43.3988032916585,2007-06-20,0,4,4,0,150.0,1974-01-01,4,1,33.0,1,1,1,1,1,1,1,1,0.03
-80.4543390967237,43.4661015222381,2008-12-01,0,4,4,0,150.0,1977-01-01,4,1,31.0,1,1,1,1,1,1,1,1,0.03
-80.4443191279323,43.4450190417072,2002-01-25,0,4,4,0,150.0,1965-01-01,1,7,37.0,1,1,1,1,1,1,1,7,0.19
-80.4400836996543,43.4484511141313,1998-01-22,0,4,4,0,150.0,1966-01-01,1,3,32.0,1,1,1,1,1,1,1,7,0.09
-80.468611483089,43.4464087007551,2005-06-15,0,4,4,0,300.0,1949-01-01,1,2,56.0,1,1,1,1,1,1,1,2,0.04
-80.4975475382692,43.4252678545293,2000-12-28,0,4,4,0,150.0,1958-01-01,1,5,42.0,1,1,1,1,1,1,1,5,0.12
-80.4686780837826,43.4679682122693,2003-12-01,0,4,4,0,200.0,1962-01-01,1,7,41.0,1,1,1,1,1,1,1,3,0.17
-80.394211669086,43.406454567421,2004-05-12,0,4,4,0,300.0,1991-01-01,4,1,13.0,1,1,1,1,1,1,1,1,0.08
-80.4885247342812,43.4322210508505,2006-12-15,0,4,4,0,300.0,1955-01-01,1,4,51.0,1,1,1,1,1,1,1,5,0.08
-80.4996045148055,43.4196855515888,1999-08-28,0,4,4,0,150.0,1968-01-01,4,2,31.0,1,1,1,1,1,1,1,2,0.06
-80.4576018629683,43.4604636143989,2004-11-27,0,4,4,0,150.0,1961-01-01,1,4,43.0,1,1,1,1,1,1,1,5,0.09
-80.5439165557297,43.41275102507,2009-01-29,0,4,4,0,150.0,1981-01-01,4,1,28.0,1,1,1,1,1,1,1,1,0.04
-80.4390803813373,43.4723979603928,2001-03-20,0,4,4,0,300.0,1978-01-01,4,1,23.0,1,1,1,1,1,1,1,1,0.04
-80.5059131290498,43.4326163504222,1997-11-17,0,4,4,0,150.0,1956-01-01,1,7,41.0,1,1,1,1,1,1,1,7,0.17
-80.4501396831738,43.4542888789491,2006-10-29,0,4,4,0,150.0,1964-01-01,1,1,42.0,1,1,1,1,1,1,1,2,0.02
-80.4810409276982,43.4846240399826,1998-12-21,0,4,4,0,150.0,1979-01-01,4,2,19.0,1,1,1,1,1,1,1,3,0.11
-80.5290477142664,43.4464814414231,2000-12-04,0,4,4,0,150.0,1966-01-01,1,6,34.0,1,1,1,1,1,1,1,6,0.18
-80.4712273003043,43.4691513123317,2004-03-10,0,4,4,0,200.0,1957-01-01,1,2,47.0,1,1,1,1,1,1,1,9,0.04
-80.4755601922043,43.4817290249446,2015-02-25,0,4,4,0,300.0,1964-01-01,1,4,51.0,1,1,1,1,1,1,1,4,0.08
-80.4419879658844,43.4589490720471,2015-02-24,0,4,4,0,150.0,1966-01-01,1,4,49.0,1,1,1,1,1,1,1,4,0.08
-80.4543801833267,43.439801209385,2015-02-23,0,4,4,0,150.0,1959-01-01,1,4,56.0,1,1,1,1,1,1,1,4,0.07
-80.5140334876723,43.4256998313225,2015-02-20,0,4,4,0,150.0,1960-01-01,1,4,55.0,1,1,1,1,1,1,1,10,0.07
-80.4507204729578,43.4232774706698,2015-02-22,0,4,4,0,150.0,1954-01-01,1,1,61.0,1,1,1,1,1,1,1,2,0.02
-80.4835966747478,43.4609226083904,2015-02-22,0,4,4,0,100.0,1916-01-01,1,2,99.0,1,1,1,1,1,1,1,2,0.02
-80.5018070337945,43.42511695915,2015-02-20,0,4,4,0,150.0,1962-01-01,1,3,53.0,1,1,1,1,1,1,1,1,0.06
-80.5022849088941,43.428323151756,2016-01-04,0,4,4,0,150.0,1957-01-01,1,1,59.0,1,1,1,1,1,1,1,1,0.02
-80.4481926182983,43.4553807335508,2016-01-08,0,4,4,0,150.0,1964-01-01,1,7,52.0,1,1,1,1,1,1,1,8,0.13
-80.4661709171076,43.4657285082791,2016-01-05,0,4,4,0,300.0,1960-01-01,1,4,56.0,1,1,1,1,1,1,1,8,0.07
-80.461819268674,43.4279438127778,2016-01-05,0,4,4,0,150.0,1958-01-01,1,1,58.0,1,1,1,1,1,1,1,6,0.02
-80.5096207019366,43.4280657456816,2016-01-06,0,4,4,0,150.0,1960-01-01,1,6,56.0,1,1,1,1,1,1,1,10,0.11
-80.4523337426112,43.427836983785,2016-01-09,0,4,4,0,150.0,1957-01-01,1,1,59.0,1,1,1,1,1,1,1,4,0.02
-80.5189328284659,43.4326047298044,2016-01-10,0,4,4,0,150.0,1967-01-01,1,6,49.0,1,1,1,1,1,1,1,6,0.12
-80.5196164290589,43.4300139926273,2016-01-10,0,4,4,0,200.0,1967-01-01,1,2,49.0,1,1,1,1,1,1,1,2,0.04
-80.50008772578,43.4511150988367,2016-01-15,0,4,4,0,150.0,1933-01-01,1,4,83.0,1,1,1,1,1,1,1,7,0.05
-80.5079311393057,43.4297753372324,2016-01-18,0,4,4,0,150.0,1959-01-01,1,5,57.0,1,1,1,1,1,1,1,6,0.09
-80.451098309933,43.4407254192883,2016-01-19,0,4,4,0,150.0,1958-01-01,1,4,58.0,1,1,1,1,1,1,1,5,0.07
-80.5109120146501,43.418985563434,2016-01-19,0,4,4,0,150.0,1953-01-01,1,3,63.0,1,1,1,1,1,1,1,3,0.05
-80.4761083362862,43.4676765798314,2016-01-24,0,4,4,0,150.0,1957-01-01,1,10,59.0,1,1,1,1,1,1,1,10,0.17
-80.4747712618154,43.4677584859355,2016-01-25,0,4,4,0,150.0,1924-01-01,1,3,92.0,1,1,1,1,1,1,1,5,0.03
-80.480784966496,43.4319670411618,2016-01-27,0,4,4,0,150.0,1956-01-01,1,2,60.0,1,1,1,1,1,1,1,2,0.03
-80.4588330267528,43.4521514354912,2016-01-28,0,4,4,0,150.0,1958-01-01,1,1,58.0,1,1,1,1,1,1,1,2,0.02
-80.4563083309333,43.4285507052876,2016-02-04,0,4,4,0,200.0,1958-01-01,1,6,58.0,1,1,1,1,1,1,1,7,0.1
-80.456115839577,43.4596020195067,2016-02-05,0,4,4,0,150.0,1959-01-01,1,2,57.0,1,1,1,1,1,1,1,2,0.04
-80.5076192461253,43.4293329585806,2016-02-07,0,4,4,0,150.0,1959-01-01,1,5,57.0,1,1,1,1,1,1,1,6,0.09
-80.4621877355514,43.4608195594378,2016-02-07,0,4,4,0,150.0,1959-01-01,1,1,57.0,1,1,1,1,1,1,1,1,0.02
-80.4524879206733,43.4501482935391,2016-02-10,0,4,4,0,200.0,1960-01-01,1,3,56.0,1,1,1,1,1,1,1,5,0.05
-80.5069949957456,43.4236979928867,2016-02-13,0,4,4,0,150.0,1961-01-01,1,2,55.0,1,1,1,1,1,1,1,5,0.04
-80.4380208123169,43.4334820436404,2016-02-15,0,4,4,0,150.0,1962-01-01,1,2,54.0,1,1,1,1,1,1,1,2,0.04
-80.4605655135,43.4639323666029,2016-02-16,0,4,4,0,150.0,1957-01-01,1,1,59.0,1,1,1,1,1,1,1,1,0.02
-80.5191742132276,43.4238243565574,2016-02-17,0,4,4,0,150.0,1962-01-01,1,6,54.0,1,1,1,1,1,1,1,4,0.11
-80.5138432547227,43.428888532949,2015-02-17,0,4,4,0,150.0,1962-01-01,1,5,53.0,1,1,1,1,1,1,1,5,0.09
-80.4856817114391,43.4834867933562,2015-02-15,0,4,4,0,150.0,1958-01-01,1,8,57.0,1,1,1,1,1,1,1,11,0.14
-80.4594535052156,43.4577366032793,2015-02-16,0,4,4,0,150.0,1954-01-01,1,4,61.0,1,1,1,1,1,1,1,4,0.07
-80.5213510921832,43.4326439570719,2015-02-13,0,4,4,0,200.0,1967-01-01,4,2,48.0,1,1,1,1,1,1,1,1,0.04
-80.4301405488291,43.4292626386465,2015-02-12,0,4,4,0,150.0,1961-01-01,1,7,54.0,1,1,1,1,1,1,1,8,0.13
-80.4609830782851,43.4411633657007,2015-02-12,0,4,4,0,150.0,1947-01-01,1,4,68.0,1,1,1,1,1,1,1,4,0.06
-80.4386958832489,43.4576002877641,2015-02-09,0,4,4,0,150.0,1966-01-01,4,4,49.0,1,1,1,1,1,1,1,4,0.08
