OBJECTID,WATBREAKINCIDENTID,INCIDENT_DATE,BREAK_TYPE,ROAD_CLOSED,SIDEWALK_CLOSED,HOUR_IMPACTED,UNITS_IMPACTED,CW_SERVICE_REQUEST,STATUS,STATUS_DATE,WORKORDER,RETURN_TO_NORMAL,BREAK_NATURE,BREAK_APPARENT_CAUSE,REPAIR_TYPE,NEW_SECTION_LENGTH,MAINTENANCE_DESC,VALVES_CLOSED,VALVES_OPENED,HYDRANTS_CALLED_OUT,HYDRANTS_CALLED_BACK_IN,POSITIVE_PRESSURE_MAINTANED,AIR_GAP_MAINTANED,DISINFECTED,MECHANICAL_REMOVAL,FLUSHING_EXCAVATION,HIGHER_VELOCITY_FLUSHING,ANODE_INSTALLED,BREAK_CATEGORIZATION,BACTERIA_TESTING_DATE,HEALTH_DEPT_NOTIFICATION,MOECC_SAC_NOTIFICATION,SAC_REFERENCE_NO,LOCAL_MOE_OFFICE,BWA_DWA,BWA_DWA_DECLARED,PROCEEDURES_FOLLOWED,RECORD_CHANGE_REQD,ROADSEGMENTID,CIVIC_NUMBER,STREET,ASSETID,ASSET_DEPTH,FROST_DEPTH,ASSET_SIZE,ASSET_YEAR_INSTALLED,ASSET_MATERIAL,ASSET_EXISTS,GLOBALID
9117,1288,1038268800000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,11664,98,KENT AVE,80284,,,150.0,2011,PVC,N,5785a72d-348a-4324-8b9c-fa6895695d35
9118,1245,1228089600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,204331.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,20966,207,LORNE AVE,24080,,,150.0,1950,CI,N,2d791a4e-a745-4c8c-a9ff-b76829e96723
9119,1215,1206144000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,190321.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10196,110,CLIVE RD,83222,,,150.0,2008,PVC,N,00d0bcb1-251c-4e72-86e7-8d2c3f12b731
9120,827,910483200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,20741,24,BONNYLYN DR,3770,,,150.0,1967,CI,Y,74164dfe-e6c5-4afc-9b8c-c23cafb3b913
9121,855,915840000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,23110,24,ROSEWOOD DR,33490,,,150.0,1967,CI,Y,2d4adc00-8300-4c58-be60-029196133529
9122,404,978912000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,22904,107,LYNDHURST DR,83144,,,150.0,1958,CI,Y,e9e47fb7-2401-4980-b860-15b4a97929be
9123,757,1130630400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,13201,89,DOOLEY DR,9560,,,150.0,1965,DI,Y,324817b7-4424-4d66-a058-9c0dc9877348
9124,240,1046390400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10104,335,VANIER DR,69124,,,200.0,2008,PVC,N,eaee85c2-0b90-4561-a385-8a8130655577
9125,523,1164499200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,22200,121,MORGAN AVE,27320,,,150.0,1961,CI,Y,8a539baf-2a5f-4bd2-8e14-687745e108b0
9126,711,889488000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,23179,162,INDIAN RD,20260,,,150.0,1967,CI,Y,8d2547d2-94a9-472d-96a5-a418f6c96f3a
9127,553,919209600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,23041,281,THALER AVE,37620,,,,,,N,e3367496-77b5-43ef-acf5-b720cb79da0a
9128,1233,1224979200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,202892.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,5619,150,ELM RIDGE DR,11830,,,250.0,1971,DI,Y,0387ed3c-1ca4-4446-ab6e-de9381aa338b
9129,707,1012867200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,20691,81,SILVERSPRING CRES,35030,,,150.0,1967,CI,Y,eaf8c502-3aad-4c3b-b9a8-70112ffbc89f
9130,1397,1248220800000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963508000,13872.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,11746,48,ARDELT AVE,840,,,300.0,1959,CI,Y,2d5552d2-cdaf-4dba-a9a9-3a474a054f49
9131,1040,902188800000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,22429,839,FAIRWAY CRES,83830,,,150.0,1995,PVC,Y,65cd8804-b775-4009-8efb-a6b86868d0ba
9132,555,1042502400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,23041,246,THALER AVE,37620,,,,,,N,a2f4224b-bbbc-4740-901a-5c7ae7eaa518
9133,1662,1323963506000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,11697,51,BRICK ST,4430,,,150.0,1952,DI,N,ae7a9457-98a9-473b-88c7-2fdde311241e
9134,1277,853891200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,22131,760,HIDDEN VALLEY RD,87330,,,300.0,1989,DI,Y,7ad7e5c0-c2e0-425e-93b5-ecffccdbc510
9135,691,1138924800000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,15862,11,QUEENSTON CRES,91628,,,150.0,1966,CI,Y,cd210217-c7cc-4b38-a9c0-ab8e0476df1b
9136,110,885081600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,12586,57,LANG CRES,24390,,,150.0,1948,CI,N,e3f7702b-559e-4981-b2f0-9ff9688acdb4
9137,1212,1205798400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,190225.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,11697,62,BRICK ST,4430,,,150.0,1952,DI,N,1d3eb461-faf8-49f8-b26d-00a716fb8a58
9138,1253,1228089600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,2132.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,20707,118,OVERLEA DR,29820,,,150.0,1966,DI,Y,d269d11d-a02b-4881-b773-6cd5b2a89ed1
9139,1236,1225584000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,203243.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,13241,175,DALEWOOD DR,8910,,,150.0,1967,DI,Y,033e9fdf-ecf6-4f12-84fd-dbb2931ef273
9140,301,885254400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,13316,59,PLYMOUTH RD,86556,,,150.0,2010,PVC,N,f98193b2-2db0-4cc2-bf14-a88bfed6863f
9141,436,948758400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,12610,54,BRIDGE ST W,4530,,,150.0,1958,CI,Y,e2d7c0ef-7b60-44b2-91e8-816f12c0aae5
9142,478,1149120000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,6224,96,RIPPLEWOOD CRES,32320,,,150.0,1960,CI,Y,7489e3f0-4c8c-4554-b6a5-b29e6239fa1b
9143,1242,1227484800000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,204149.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,20951,78,ADMIRAL RD,63320,,,150.0,1956,CI,Y,465cfe58-b966-44cc-9952-5129a8ac15b3
9144,180,854323200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,22970,88,BROADMOOR AVE,4710,,,150.0,2008,PVC,N,e9005f53-3aea-4dc4-b5e8-e9b73edf8e9d
9145,534,939254400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,40005,14,JANSEN AVE,20560,,,150.0,1961,CI,N,08c9d689-1805-43be-b085-906ad51a1969
9146,824,1034553600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,21838,102,BELWOOD CRES,88828,,,150.0,1967,CI,Y,9b1da69b-f9c1-4686-9c22-0d7b2935207c
9147,201,1044835200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10135,28,CLIVE RD,69385,,,150.0,2008,PVC,N,10ff44ae-e766-45f5-a581-6c308352b6a3
9148,2101,1421625600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1429056000000,125158.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,70453,104,CARNABY PL,5530,,,150.0,1967,DI,Y,5f42b568-4ff8-4d41-bc3e-6e73f99c0bd3
9149,2102,1421539200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1429056000000,125145.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10799,153,FRANKLIN ST N,15420,,,300.0,1956,CI,N,26e1c941-7877-43c6-bb6a-00c5b9dcecd9
9150,2198,1455753600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1465257600000,153964.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,11515,19,LYLE PL,24580,,,150.0,1961,CI,Y,896985c3-a3e1-4e6c-ab40-155d2fbff248
9151,2199,1455753600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1465257600000,154038.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,21006,1261,QUEENS BLVD,31730,,,200.0,1966,DI,Y,a40e507f-636a-4471-b2a9-6babfa87fce6
9152,2200,1456099200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1465257600000,154123.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,20773,130,ABERDEEN RD,260,,,150.0,1955,CI,N,18d01798-c287-4f29-802d-acb46efa0e6a
9153,2201,1456704000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1465257600000,154426.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10210,14,YULE PL,44440,,,100.0,1961,DI,Y,e428fe44-a6d1-46c6-be2c-02f016bc4d10
9154,2202,1457049600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1465257600000,154680.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,22924,79,HICKSON DR,18660,,,150.0,1960,CI,Y,88360e23-72b8-4a16-86ec-7f9e2f5bf848
9155,2203,1457395200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1465257600000,154797.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,13260,50,DIXON ST,9470,,,150.0,1960,CI,Y,9ccd73e5-d186-4c7e-a95d-bc17c750dc56
9156,2204,1457654400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1465257600000,155043.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,9845,312,PANDORA AVE N,133122,,,150.0,2016,PVC,N,c94519c4-c95e-4bf2-9a75-cba6e427c500
9157,2205,1459987200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1465257600000,156775.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,22910,34,ADA ST,41450,,,150.0,1958,CI,Y,596bf01e-d74b-4b3d-9d2c-3d97f0e33973
9158,2206,1462320000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1465257600000,158754.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10996,116,FRANKLIN ST S,15460,,,150.0,1953,CI,Y,015d36e4-1bf0-417f-9fc8-238771a11333
9159,2207,1465430400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1476662400000,161476.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,9996,258,FRANKLIN ST S,15440,,,150.0,1957,CI,Y,4defd181-dc00-4c80-a91f-9ad3ecfd9cce
9160,2103,1421539200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1429056000000,125146.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,11697,43,BRICK ST,4430,,,150.0,1952,DI,N,876025ec-f877-49a9-aaf9-f448aa6c2380
9161,2104,1421280000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1429056000000,125068.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,1260,564,BELMONT AVE W,78900,,,300.0,1974,DI,Y,99cf5d23-6e8a-43b6-babc-f9cb82a0f679
9162,2105,1421280000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1429056000000,125072.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,6597,230,LAKESIDE DR,23060,,,150.0,1957,CI,Y,fbd66bb9-834b-4084-a57a-862e1bffacf5
9163,2106,1421193600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1429056000000,125029.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,N,CATEGORY 1,,,,,,N,,Y,N,10863,808,COURTLAND AVE E,8420,,,300.0,1967,CI,Y,2549b9e3-41fc-4a18-9bd6-a0afde212687
9164,2107,1421193600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1429056000000,124989.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,15930,168,STRATHCONA CRES,85102,,,150.0,1965,DI,Y,6d499789-e84f-4a96-a510-59c7c8f19769
9165,2108,1421107200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1429056000000,124782.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10015,777,WEBER ST E,41030,,,150.0,1952,CI,Y,fe3e64bc-7220-4d28-8bd7-f0b6eba721fc
9166,2109,1421107200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1429056000000,124906.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,11371,34,STIRLING AVE S,91366,,,150.0,1940,CI,N,3eed5969-cb55-41e6-ae6b-d4bd8e07c380
9167,2110,1421107200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1429056000000,124963.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,11732,1183,KING ST E,21760,,,150.0,1922,CI,N,c9d0a471-c1ca-421f-93ce-db9500bda593
9168,2111,1420934400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1429056000000,124763.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,20769,43,INVERNESS DR,64130,,,150.0,1966,CI,Y,2edb4433-ebf2-4ffd-a009-47068f17feb3
9169,2112,1420761600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1429056000000,96282.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,N,CATEGORY 1,,,,,,N,,Y,N,20959,,LAWRENCE AVE,83480,,,150.0,1951,CI,Y,48453a12-98bd-474b-a97b-c7ec88d00f11
9170,2113,1420502400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1429056000000,124402.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,5717,31,WINSLOW DR,43830,,,150.0,1960,CI,Y,df70336f-ad77-421f-96f1-acfe5a783c89
9171,1503,1286323200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963508000,35043.0,,CIRCUMFERENTIAL,AGE,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,15824,130,ISLINGTON AVE,34860,,,150.0,1954,CI,Y,478a197f-11c8-4310-8183-34721bc20aac
9172,1610,1298246400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,40789.0,,FITTING/JOINT,AGE,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,22938,237,VANIER DR,39050,,,200.0,1953,CI,N,2f88a19a-c87e-40bc-806c-b8b1cf1be070
9173,1710,1323388800000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963538000,57924.0,,CIRCUMFERENTIAL,AGE,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,13226,120,KENNETH AVE,38040,,,150.0,1958,CI,Y,6b5ef5e0-af12-41b5-87bc-df39f8635193
9174,1058,1169251200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,168754.0,,CIRCUMFERENTIAL AND FITTING/JOINT,AGE,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,9884,14,CAMBRIDGE AVE,5250,,,150.0,1954,CI,Y,68aef3b6-d925-435b-951a-973f191192c8
9175,1105,1172361600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,170029.0,,LONGITUDINAL,AGE,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,13205,137,BRADLEY DR,4010,,,150.0,1965,CI,Y,f3d9ab21-130b-4a10-9a9d-6c8e20b5c485
9176,1170,1197072000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,186344.0,,CIRCUMFERENTIAL,CORROSION,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,23216,71,GAY CRES,16000,,,150.0,1967,CI,Y,50f9f522-68eb-473f-99a2-ff9ba88e2c08
9177,1608,1298160000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,40758.0,,CIRCUMFERENTIAL,AGE,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,22860,58,ARCHER PL,96092,,,150.0,1962,CI,Y,8fa39f6c-49ac-480d-8cee-abb70322b6f8
9178,1709,1323129600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,57761.0,,CORROSION,COMBINATION,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,20951,42,ADMIRAL RD,63320,,,150.0,1956,CI,Y,2b8c6255-050f-49d5-8d21-531a22505aba
9179,1484,1274832000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963508000,28622.0,,FITTING/JOINT,CORROSION,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,22704,1949,OLD MILL RD,93658,,,200.0,1978,DI,Y,5b2fee31-df6b-4f83-a71d-9926386ce3d9
9180,1127,1175472000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,171688.0,,CIRCUMFERENTIAL,AGE,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10781,95,FRANKLIN ST N,15370,,,300.0,1956,CI,N,c548487e-feaf-4217-9197-a6c3b297778e
9181,1601,1297728000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,40574.0,,CIRCUMFERENTIAL,PRESSURE,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,6330,131,BINSCARTH RD,136122,,,150.0,2017,PVCO,N,f997ce85-4e44-4226-b0c0-5465a3b10a20
9182,47,1027382400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,10663,529,PARK ST,76734,,,300.0,2010,PVC,N,ec1788e5-0563-496a-b84a-029683bca26e
9183,1416,1259884800000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963508000,20820.0,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,13297,92,THIRD AVE,37770,,,150.0,1953,CI,N,60fcda8a-c69d-47bf-a8dd-00d38e0ef57a
9184,56,1036627200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,9162,40,SPADINA RD W,35450,,,150.0,1927,CI,Y,e1a3848a-0478-49cf-8423-10834fe312ee
9185,2,958089600000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,6390,,WESTMOUNT RD E,61893,,,750.0,1970,AC,Y,a207e936-a2cd-4eb1-bb36-1e223fcecef2
9186,1684,1323963506000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,6433,119,HIGHLAND RD E,82202,,,150.0,2005,CI,Y,b3ab9a3e-3e23-4fc9-92c9-73f98720fe55
9187,748,1071187200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,22076,1210,DOON VILLAGE RD,9940,,,450.0,1969,DI,Y,8828ea71-6ff9-46ef-a670-04c2db502714
9188,1001,1008892800000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,13056,5,HILLCREST CRT,79750,,,150.0,1981,DI,Y,97709de0-d48c-48f7-8d69-2965abcd1ea1
9189,75,1150416000000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,6330,143,BINSCARTH RD,136122,,,150.0,2017,PVCO,N,dd6c697b-05a5-4c08-ba48-a6acf24e8e2f
9190,65,1109030400000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963506000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,9798,236,LYDIA ST,98394,,,150.0,2014,PVCO,N,8e2e02af-471c-4ed1-b26d-6fc9e45c25f1
9191,904,1051747200000,MAIN,Open,Open,8-12 hours,,,REPAIR COMPLETED,1323963507000,,,UNKNOWN,OTHER,,,,,,,,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,,,,,,N,,Y,N,8727,58,HAZELGLEN DR,18310,,,300.0,1969,DI,Y,68e958ba-8e2f-4734-ab72-498452cda596
