OBJECTID,WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,MAP_LABEL,CATEGORY,PIPE_SIZE,OVERSIZED_DIAMETER,MATERIAL,LINED,LINED_DATE,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,CONSULTANT,OWNERSHIP,BRIDGE_MAIN,BRIDGE_DETAILS,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,UNDERSIZED,SHALLOW_MAIN,CONDITION_SCORE,OVERSIZED,GlobalID,Shape__Length
78188,19730,ACTIVE,KIT 4,13181,98.5m 150mm  CI,TREATED,150,,CI,NO,,NONE,1967/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,24,N,N,4.65,N,6b1a2fb0-1b3d-43c0-8a79-212c58b9a115,98.541808520626
78189,83018,ACTIVE,KIT 4,23018,8.3m 150mm  DI,TREATED,150,,DI,NO,,NONE,1986/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,26,N,N,9.1,N,27e259e8-1a70-4621-94df-a3a7aafc6c6c,8.29817718621655
78190,8960,ACTIVE,KIT 4,23018,103.5m 150mm  DI,TREATED,150,,DI,NO,,NONE,1986/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,26,N,N,9.1,N,21916b1d-c413-4afb-9430-ee9bb0f539d3,103.480127898355
78191,40130,ACTIVE,KIT 4,13188,107.6m 150mm  DI,TREATED,150,,DI,NO,,NONE,1967/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,12,N,N,5.7,N,55058dea-36d5-4851-a95b-f2f0acd01c1d,107.579941291266
78192,83020,ACTIVE,KIT 2EA,600971,5.9m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2005/06/01 00:00:00+00,DONATED,PEIL,KITCHENER,N,,6,5,27,N,N,9.35,N,dc57ae8d-7802-47f6-9ed4-3891a037c1d2,5.9199571858649
78193,83022,ACTIVE,KIT 2EA,600978,10.7m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2005/06/01 00:00:00+00,DONATED,PEIL,KITCHENER,N,,5,5,27,N,N,9.35,N,aa709c3a-2a16-4259-a479-ff72b4d0e897,10.66839328761
78194,72570,ACTIVE,KIT 2EA,600971,123.1m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2005/06/01 00:00:00+00,DONATED,PEIL,KITCHENER,N,,6,5,27,N,N,9.35,N,63a9f484-35da-4352-9f8c-b61fce948d64,123.080234069501
78195,83024,ACTIVE,KIT 4,10222,1.2m 150mm  CI,TREATED,150,,CI,NO,,NONE,1960/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,1,N,N,7.75,N,55d806c8-558b-4b17-85e4-f996fd1d14ce,1.23958400589814
78196,18680,ACTIVE,KIT 4,23146,247.5m 150mm  CI,TREATED,150,,CI,NO,,NONE,1960/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,4,1,N,Y,4.9,N,bd1b9352-1947-4a4f-88ba-a49485365201,247.546442212331
78197,83026,ACTIVE,KIT 4,11298,2.2m 200mm  PVC,TREATED,200,,PVC,NO,,NONE,2009/09/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,2,3,N,N,9.35,N,3c32fd1f-8982-4027-bbf5-2b92e1a90402,2.23554288905285
78198,76477,ACTIVE,KIT 4,11298,115.8m 200mm  PVC,TREATED,200,,PVC,NO,,NONE,2009/09/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,3,N,N,9.35,N,ccd15e81-31ee-49f2-88df-a83fc17da006,115.816933797713
78199,83028,ACTIVE,KIT 2W,102976,10.8m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,1998/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,39,N,N,9.35,N,309e1b01-7c9a-4796-84ba-0644a5b3b2c5,10.8430585702578
78200,61570,ACTIVE,KIT 2W,102976,131.7m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,1998/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,39,N,N,9.35,N,83ccd697-24b3-4ad1-b3ed-c3a4abe0c61a,131.650224734826
78201,83030,ACTIVE,KIT 5,5625,24.8m 200mm  DI,TREATED,200,,DI,NO,,NONE,1973/05/01 00:00:00+00,DONATED,,KITCHENER,N,,7,6,0,N,N,8.5,N,253d5d7f-fe79-4e83-9fa5-da22801c7352,24.761074291977
78202,33670,ACTIVE,KIT 5,5627,72.1m 200mm  DI,TREATED,200,,DI,NO,,NONE,1973/05/01 00:00:00+00,DONATED,,KITCHENER,N,,7,6,0,N,N,8.5,N,6b2e30e7-caa8-4a56-b77a-8ae603200de6,72.0574940416471
78203,22210,ACTIVE,KIT 4,13176,23.3m 300mm  DI,TREATED,300,,DI,NO,,NONE,1965/06/01 00:00:00+00,DONATED,,KITCHENER,N,,7,5,4,N,N,8.5,N,d0f4a03c-78a9-43c7-b715-0927fe4be9f7,23.3172534012303
78204,83032,ACTIVE,KIT 4,13176,.9m 300mm  DI,TREATED,300,,DI,NO,,NONE,1965/06/01 00:00:00+00,DONATED,,KITCHENER,N,,7,5,6,N,N,8.5,N,bbfa7266-c72d-4254-befa-574813e27371,0.909492429831313
78205,83034,ACTIVE,KIT 4,22336,1.1m 150mm  CI,TREATED,150,,CI,NO,,NONE,1953/01/01 00:00:00+00,DONATED,,KITCHENER,N,,0,5,8,N,N,7.75,N,ddcb36c4-a729-4f75-a07e-f45b22128ac3,1.0794440054308
78206,83036,ACTIVE,KIT 4,22336,6.4m 150mm  CI,TREATED,150,,CI,NO,,NONE,1953/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,8,N,N,7.75,N,a4815e2a-ba89-428e-b757-8fb5ecbe21d0,6.38837339020278
78207,7890,ACTIVE,KIT 4,22336,93.1m 150mm  CI,TREATED,150,,CI,NO,,NONE,1953/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,8,N,N,7.75,N,dabf5aa0-a615-4683-926d-c6ea566380aa,93.0739949156652
78208,78574,ACTIVE,KIT 4,11496,90.1m 300mm  CI,TREATED,300,,CI,NO,,NONE,1939/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,14,N,N,4.55,N,26be36f6-472c-4bb9-9032-3a0787bfd8ed,90.1261250563159
78209,43560,ACTIVE,KIT 4,10726,88.1m 200mm  CI,TREATED,200,,CI,NO,,NONE,1954/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,10,N,N,7.75,N,0d6627c6-9434-4e58-b94a-a5ea4c6e247d,88.0805450719288
78210,34120,ACTIVE,KIT 4,6643,64.3m 300mm  CI,TREATED,300,,CI,NO,,NONE,1973/10/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,2,21,N,N,8.35,N,672f8794-5fd2-4e1c-be83-7cabd9ef0a15,64.306405383968
78211,83038,ACTIVE,KIT 5,5621,8.9m 250mm  DI,TREATED,250,,DI,NO,,NONE,1971/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,0,N,N,8.5,N,09ea0149-272f-426a-8cc4-1adb5ab36774,8.89885934286876
78212,11840,ACTIVE,KIT 5,5621,26.7m 250mm  DI,TREATED,250,,DI,NO,,NONE,1971/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,0,N,N,8.5,N,c64efed1-b425-4a88-9a84-7b960afb9735,26.6824047808749
78213,35190,ACTIVE,KIT 4,10270,3m 150mm  DI,TREATED,150,,DI,NO,,NONE,1981/10/01 00:00:00+00,PURCHASED,,KITCHENER,N,,5,4,15,N,N,8.5,N,62878323-1ac3-42ae-85ad-69ab24ed1499,3.02285634317901
78214,83040,ACTIVE,KIT 4,6926,7.8m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2002/06/15 00:00:00+00,PURCHASED,,KITCHENER,N,,6,2,27,N,N,9.35,N,ecd4e626-c8fa-4f3a-bc28-f12de1d62590,7.82467899939765
78215,64950,ACTIVE,KIT 4,6926,11.5m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2002/06/15 00:00:00+00,PURCHASED,,KITCHENER,N,,6,2,27,N,N,9.35,N,0abc9578-aa8d-4d61-aa30-29327d75c3ef,11.4775250655822
78216,83042,ACTIVE,KIT 5,6195,13.4m 200mm  DI,TREATED,200,,DI,NO,,NONE,1971/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,0,N,N,8.5,N,c0a9a130-962a-4ca4-b838-07e89f20ada0,13.3578683234082
78217,11880,ACTIVE,KIT 5,6195,84.3m 200mm  DI,TREATED,200,,DI,NO,,NONE,1971/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,0,N,N,8.5,N,a10dffcb-d42c-45c9-8a81-0f6907df036e,84.2951406605245
78218,83044,ACTIVE,KIT 4,13206,.6m 150mm  DI,TREATED,150,,DI,NO,,NONE,1967/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,25,N,N,8.5,N,639ccb5f-c0b3-4264-82f6-0eec5fe00a43,0.609710488885679
78219,44160,ACTIVE,KIT 4,13211,208.7m 150mm  DI,TREATED,150,,DI,NO,,NONE,1967/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,25,N,N,8.5,N,26374227-897e-4ce8-8bd3-539d7e3075f3,208.657185605736
78220,83046,ACTIVE,KIT 4,13211,52.7m 150mm  DI,TREATED,150,,DI,NO,,NONE,1967/01/01 00:00:00+00,DONATED,,KITCHENER,N,,4,4,25,N,N,8.5,N,24ae57f2-a626-473b-9cbc-e284a656e60a,52.689603106636
78221,83048,ACTIVE,KIT 4,22855,.5m 100mm  CI,TREATED,100,,CI,NO,,NONE,1960/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,3,N,N,7.75,N,bbe91051-3b60-4ad6-a48b-3735577f027c,0.462038959494003
78222,8600,ACTIVE,KIT 4,22855,83.9m 100mm  CI,TREATED,100,,CI,NO,,NONE,1960/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,3,N,N,5.75,N,76183621-66fb-4476-8cb4-ce951fc1f175,83.9442532933797
78223,83050,ACTIVE,KIT 4,22116,55.8m 300mm  DI,TREATED,300,,DI,NO,,NONE,1989/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,5,19,N,N,9.1,N,94f36bf6-04ab-4b81-9846-d8f30d9950ac,55.8214016838781
78224,83052,ACTIVE,KIT 4,22116,74m 300mm  DI,TREATED,300,,DI,NO,,NONE,1989/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,5,19,N,N,9.1,N,35239c08-0927-4d96-b9fa-83b8bff06c3c,74.0008758328554
78225,18770,ACTIVE,KIT 4,22116,125m 300mm  DI,TREATED,300,,DI,NO,,NONE,1989/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,5,19,N,N,9.1,N,61f61285-807e-47cf-ab19-6e7c84f615ba,124.965801809856
78226,83054,ACTIVE,KIT 4,22116,11.2m 300mm  DI,TREATED,300,,DI,NO,,NONE,1989/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,5,19,N,N,9.1,N,70a86446-caa8-4b7e-bbab-ccbd6ebf4c5f,11.2265269898533
78227,83056,ACTIVE,KIT 2E,22191,11.4m 300mm  DI,TREATED,300,,DI,NO,,NONE,1979/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,21,N,N,8.5,N,67ecb2d2-d61b-4d3d-9cf5-1674e15aa277,11.4475992777801
78228,61902,ACTIVE,KIT 2E,22191,130.6m 300mm  DI,TREATED,300,,DI,NO,,NONE,1979/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,21,N,N,8.5,N,8a478614-81ca-413b-9496-5de31440589a,130.606313226126
78229,83058,ACTIVE,KIT 4,22334,33.7m 300mm  DI,TREATED,300,,DI,NO,,NONE,1965/06/01 00:00:00+00,DONATED,,KITCHENER,N,,7,5,11,N,N,8.5,N,50144395-e92a-4426-b7b0-3791ed05f43b,33.6528929823749
78230,22320,ACTIVE,KIT 4,22334,102m 300mm  DI,TREATED,300,,DI,NO,,NONE,1965/06/01 00:00:00+00,DONATED,,KITCHENER,N,,7,5,11,N,N,8.5,N,bbfe3dd4-d54e-4c51-a617-11181ded3fb6,101.987223780708
78231,36540,ACTIVE,KIT 4,6255,122.8m 150mm  CI,TREATED,150,,CI,NO,,NONE,1958/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,1,2,N,N,4.55,N,5e706c51-b333-48d6-b0cc-4989311a8dfb,122.843583323962
78232,83060,ACTIVE,KIT 4,6255,13.7m 150mm  CI,TREATED,150,,CI,NO,,NONE,1958/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,1,2,N,N,7.75,N,0a1c8b22-4713-46d2-8916-7e5a1b74e931,13.667404727241
78233,5400,ACTIVE,KIT 4,12653,126.9m 150mm  CI,TREATED,150,,CI,NO,,NONE,1952/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,2,39,N,N,7.75,N,e851ce88-7a38-492e-b9b2-a3a2b0263744,126.936393596318
78237,83066,ACTIVE,KIT 4,22794,.4m 150mm  DI,TREATED,150,,DI,NO,,NONE,1988/06/01 00:00:00+00,DONATED,,KITCHENER,N,,0,3,18,N,N,9.1,N,44c28981-710c-40a4-9aa8-005b28ec8da2,0.390390368743047
78238,83068,ACTIVE,KIT 4,22794,.9m 150mm  DI,TREATED,150,,DI,NO,,NONE,1988/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,18,N,N,9.1,N,529c8cdf-4cee-4962-b7b6-a4cbc6563364,0.890100739151282
78239,83070,ACTIVE,KIT 4,22794,11.2m 150mm  DI,TREATED,150,,DI,NO,,NONE,1988/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,18,N,N,9.1,N,d709217e-c55c-4459-aaf1-d1d37fd4e0ee,11.2211407623201
78240,33010,ACTIVE,KIT 4,22794,58.4m 150mm  DI,TREATED,150,,DI,NO,,NONE,1988/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,18,N,N,9.1,N,2c31d872-9196-43ae-a3ee-9ca6682298de,58.4093107067111
78241,83072,ACTIVE,KIT 4,6546,12.6m 150mm  DI,TREATED,150,,DI,NO,,NONE,1968/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,3,1,N,N,8.5,N,46b20afb-f377-4e6a-a8a3-af44fc2a07b1,12.6125686385435
78242,20590,ACTIVE,KIT 4,6546,87.8m 150mm  DI,TREATED,150,,DI,NO,,NONE,1968/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,3,1,N,N,8.5,N,32b4ce92-65af-45de-a86d-ca8818ee2f4c,87.8004300862502
78243,83074,ACTIVE,KIT 4,15782,6m 150mm  DI,TREATED,150,,DI,NO,,NONE,2005/03/25 00:00:00+00,DONATED,CONESTOGA ROVERS,KITCHENER,N,,5,4,7,N,N,9.1,N,33027095-d149-4241-b612-1870866dfb4a,6.01972490353426
78244,13020,ACTIVE,KIT 4,15782,114.9m 150mm  DI,TREATED,150,,DI,NO,,NONE,2005/03/25 00:00:00+00,DONATED,CONESTOGA ROVERS,KITCHENER,N,,5,4,7,N,N,9.1,N,9b5c5f8e-d074-4742-8f48-f6c7a153b5bd,114.949886016799
78245,83076,ACTIVE,KIT 4,15782,1.2m 150mm  DI,TREATED,150,,DI,NO,,NONE,2005/03/25 00:00:00+00,DONATED,CONESTOGA ROVERS,KITCHENER,N,,0,4,7,N,N,9.1,N,704b2eaa-2c88-4064-a309-146ec749c446,1.2279878815068
78248,83080,ACTIVE,KIT 4,10151,6.9m 150mm  CI,TREATED,150,,CI,NO,,NONE,1958/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,4,N,N,7.75,N,08c8cb62-19b3-4cf4-8f7b-ffa8cd0e85bd,6.85120303654027
78249,83082,ACTIVE,KIT 4,9925,.6m 150mm  CI,TREATED,150,,CI,NO,,NONE,1958/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,4,N,N,7.75,N,aa13cc3b-9e73-4edc-8dd9-21ae77d4ba61,0.599833710566029
78250,41460,ACTIVE,KIT 4,22901,372.9m 150mm  CI,TREATED,150,,CI,NO,,NONE,1958/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,4,N,N,6.15,N,c94e2a46-ac2f-4ea7-886c-464358c712a5,372.902778833956
78251,83084,ACTIVE,KIT 2E,16249,4.1m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,1996/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,5,0,N,N,9.35,N,c7be25df-c7e9-4927-a27a-3a15062df57a,4.13437808253298
78252,59650,ACTIVE,KIT 2E,16249,27.7m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,1996/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,0,N,N,9.35,N,daa19103-ffae-4358-8279-cc69d828675b,27.7473385529395
78253,81158,ACTIVE,KIT 4,8836,12.8m 150mm  DI,TREATED,150,,DI,NO,,NONE,1991/08/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,2,25,N,N,9.1,N,31cfb55b-960a-4757-83b1-fc65a231e6ec,12.753448924045
78254,21100,ACTIVE,KIT 4,13179,121.3m 200mm  DI,TREATED,200,,DI,NO,,NONE,1966/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,25,N,N,6.9,N,cfb49af1-6671-4d45-992c-ff988f89c30c,121.271300684788
78255,83086,ACTIVE,KIT 4,13179,3m 200mm  DI,TREATED,200,,DI,NO,,NONE,1966/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,25,N,N,8.5,N,644b6099-60c1-4c34-9446-d11222272384,2.99654179346967
78256,83088,ACTIVE,KIT 4,9250,2.3m 300mm  DI,TREATED,300,,DI,NO,,NONE,1978/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,11,N,N,8.5,N,72bd9b33-c86c-446d-9c95-6972110e4a5b,2.34568420686606
78257,12140,ACTIVE,KIT 4,9250,198.3m 300mm  DI,TREATED,300,,DI,NO,,NONE,1978/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,11,N,N,8.5,N,59488fa0-8f5c-48b2-bbaf-052b18acd551,198.346496914728
78258,83090,ACTIVE,KIT 4,9250,11.7m 300mm  DI,TREATED,300,,DI,NO,,NONE,1978/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,12,N,N,8.5,N,83d46b07-3304-403a-adce-81f5374521b2,11.6945482074563
78259,83092,ACTIVE,KIT 2E,16014,32.5m 300mm  DI,TREATED,300,,DI,NO,,NONE,1991/12/01 00:00:00+00,DONATED,,KITCHENER,N,,7,5,25,N,N,9.1,N,00386974-9e5d-469e-bd9a-41378ccfefef,32.4762285543978
78260,83094,ACTIVE,KIT 2E,16022,46.5m 300mm  DI,TREATED,300,,DI,NO,,NONE,1991/12/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,25,N,N,9.1,N,46467ea0-c041-476c-ab70-c13f20d8ece0,46.5071745950978
78261,83096,ACTIVE,KIT 2E,16013,33.7m 300mm  DI,TREATED,300,,DI,NO,,NONE,1991/12/01 00:00:00+00,DONATED,,KITCHENER,N,,7,5,25,N,N,9.1,N,99835a2c-452e-48ba-82f3-fb59f0f0d613,33.7050598077567
78262,83098,ACTIVE,KIT 2E,16022,69.3m 300mm  DI,TREATED,300,,DI,NO,,NONE,1991/12/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,25,N,N,9.1,N,b478f1ac-3c2b-43cc-86b8-5d4ee1bb33ba,69.2718134540722
78263,22070,ACTIVE,KIT 2E,16022,112.1m 300mm  DI,TREATED,300,,DI,NO,,NONE,1991/12/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,25,N,N,9.1,N,739d8087-ddfb-42c4-b2e4-793985e60ae6,112.135057234674
78264,83100,ACTIVE,KIT 5,5521,3.7m 300mm  DI,TREATED,300,,DI,NO,,NONE,1992/02/01 00:00:00+00,DONATED,,KITCHENER,N,,7,6,0,N,N,9.1,N,0e257662-a023-4142-b08f-0ef6f454622c,3.68073166705675
78265,11120,ACTIVE,KIT 5,5521,155m 300mm  DI,TREATED,300,,DI,NO,,NONE,1992/02/01 00:00:00+00,DONATED,,KITCHENER,N,,7,6,0,N,N,9.1,N,13e6da43-5e7a-4d90-ae49-47ca038e227c,155.015808340064
78266,62690,ACTIVE,KIT 6,40293,70.1m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2002/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,0,N,N,9.35,N,cb42fe4c-3cce-4bf0-8596-b4466481e0cd,70.0898472272439
78267,83102,ACTIVE,KIT 6,40293,7.6m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2002/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,0,N,N,9.35,N,0094e7f4-f4c8-4cf5-856b-53583b8c2185,7.58187744544765
78269,13450,ACTIVE,KIT 4,6591,9.6m 300mm  DI,TREATED,300,,DI,NO,,NONE,1950/06/01 00:00:00+00,PURCHASED,,REGION,N,,0,1,9,N,N,8.5,N,31d05a25-df5e-4a40-b491-83d87645743c,9.57703570375219
78270,35450,ACTIVE,KIT 4,9162,143.9m 150mm  CI,TREATED,150,,CI,NO,,NONE,1927/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,1,17,N,N,5.35,N,14baeb9d-2c23-4823-83e0-e8e183b9ea74,143.863393429455
78271,83106,ACTIVE,KIT 4,9202,13m 150mm  CI,TREATED,150,,CI,NO,,NONE,1927/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,1,17,N,N,7.75,N,394bf948-9702-41af-9c5d-d65dd98e0069,12.955801252405
78272,42090,ACTIVE,KIT 6,5392,67.9m 300mm  DI,TREATED,300,,DI,NO,,NONE,1975/06/01 00:00:00+00,DONATED,,DUAL CITY AND REGION,N,,7,6,0,N,N,8.5,N,321a4d57-3cce-4e7d-b946-9c22a8b3c714,67.8816663328633
78273,83108,ACTIVE,KIT 6,5389,8.1m 300mm  DI,TREATED,300,,DI,NO,,NONE,1975/06/01 00:00:00+00,DONATED,,DUAL CITY AND REGION,N,,7,6,0,N,N,8.5,N,2331a263-d9a0-45e6-bb00-9571ca457943,8.1215549292253
78274,83110,ACTIVE,KIT 5,8681,14.7m 300mm  DI,TREATED,300,,DI,NO,,NONE,1969/07/01 00:00:00+00,DONATED,NA,KITCHENER,N,,6,6,0,N,N,8.5,N,40ed8dd5-59d7-43ad-aea3-35292d4f381f,14.6574870298604
78275,18260,ACTIVE,KIT 5,8681,126m 300mm  DI,TREATED,300,,DI,NO,,NONE,1969/07/01 00:00:00+00,DONATED,NA,KITCHENER,N,,6,6,0,N,N,8.5,N,b574ea86-bf3a-4838-a7ef-244970dfc46a,126.014029434227
78276,83112,ACTIVE,KIT 5,600604,11.3m 200mm  PVC,TREATED,200,,PVC,NO,,NONE,2004/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,0,N,N,9.35,N,a30187c1-8a76-4256-a686-be2f0824cb24,11.3083249881491
78277,70330,ACTIVE,KIT 5,102786,23.3m 200mm  PVC,TREATED,200,,PVC,NO,,NONE,2004/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,0,N,N,9.35,N,d86cf48d-b2dc-45a9-aba3-af7ec821a15b,23.2931604504753
78281,83118,ACTIVE,KIT 4,11300,12.8m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,1998/07/22 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,21,N,N,9.35,N,3cb43ff7-71ec-4e50-9bfb-6008b8fece50,12.7607642313455
78282,61700,ACTIVE,KIT 4,11300,76.9m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,1998/07/22 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,21,N,N,9.35,N,c751eca9-b601-4411-bceb-a62735755c76,76.8568912694461
78283,83120,ACTIVE,KIT 4,11300,13.2m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,1998/07/22 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,21,N,N,9.35,N,fc3b3479-eeea-41a8-af60-49e4cb50582f,13.1750635876574
78284,32770,ACTIVE,KIT 4,9937,6.5m 150mm  CI,TREATED,150,,CI,NO,,NONE,1955/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,0,N,N,7.75,N,396adac0-c249-4ae9-9725-8dc27177f357,6.46865894004718
78285,2930,ACTIVE,KIT 2W,22762,144m 300mm  DI,TREATED,300,,DI,NO,,NONE,1976/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,5,30,N,N,8.5,N,1e179b8b-5d7b-4ca9-983d-bba00dc7673c,143.971232831881
78286,83122,ACTIVE,KIT 2W,22762,4.7m 300mm  DI,TREATED,300,,DI,NO,,NONE,1976/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,5,30,N,N,8.5,N,ed416be8-8b49-440d-ac03-3d8223549b83,4.66648031881817
78287,83124,ACTIVE,KIT 2W,22024,1.7m 300mm  DI,TREATED,300,,DI,NO,,NONE,1974/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,5,31,N,N,8.5,N,1c17d577-bb6b-4581-b5fb-d7012e0cdae4,1.67660466394189
78288,30850,ACTIVE,KIT 2W,21928,179m 300mm  DI,TREATED,300,,DI,NO,,NONE,1974/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,5,31,N,N,8.5,N,3e6e7b68-f6d8-461d-a618-a14735bf3dc7,178.99822067706
78289,83126,ACTIVE,KIT 2W,21928,2m 300mm  DI,TREATED,300,,DI,NO,,NONE,1974/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,5,31,N,N,8.5,N,90a7c0e9-7501-498b-b62b-d0f450cce204,2.03258645883953
78290,83128,ACTIVE,KIT 4,13173,3m 150mm  CI,TREATED,150,,CI,NO,,NONE,1957/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,5,4,N,N,7.75,N,81728936-b361-40b0-98ee-e4c22e52cc06,3.04820054725832
78291,14390,ACTIVE,KIT 4,13173,151.2m 150mm  CI,TREATED,150,,CI,NO,,NONE,1957/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,5,4,N,Y,4.1,N,e856824c-de3a-46c3-83f9-f91a42bb903b,151.183093555772
78292,83130,ACTIVE,KIT 4,13173,10.8m 150mm  CI,TREATED,150,,CI,NO,,NONE,1957/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,5,4,N,N,7.75,N,be82eb8c-38f1-43ca-8990-e8590c38e06e,10.7698952841982
78293,83132,ACTIVE,KIT 2W,16127,8.2m 200mm  DI,TREATED,200,,DI,NO,,NONE,1981/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,5,34,N,N,8.5,N,4d201e8a-a1b2-4eb7-b959-8c511faa5b73,8.16025601604384
78294,83134,ACTIVE,KIT 2W,16074,13.7m 200mm  DI,TREATED,200,,DI,NO,,NONE,1981/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,34,N,N,8.5,N,b3de3719-30c8-41e7-bf35-2e47fed4affe,13.6841417474541
78295,28500,ACTIVE,KIT 2W,16127,287.2m 200mm  DI,TREATED,200,,DI,NO,,NONE,1981/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,0,N,N,8.5,N,fcf0cd28-633b-4bf3-96fb-d9d40155b300,287.15183011826
78299,83140,ACTIVE,KIT 2W,21775,8.7m 200mm  DI,TREATED,200,,DI,NO,,NONE,1976/09/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,30,N,N,8.5,N,58fc288c-8172-40e3-af1a-f908f85f2ca1,8.72881870503794
