OBJECTID,INCIDENT_DATE,BREAK_TYPE,HOUR_IMPACTED,STATUS,BREAK_NATURE,BREAK_APPARENT_CAUSE,POSITIVE_PRESSURE_MAINTANED,AIR_GAP_MAINTANED,DISINFECTED,MECHANICAL_REMOVAL,FLUSHING_EXCAVATION,HIGHER_VELOCITY_FLUSHING,ANODE_INSTALLED,BREAK_CATEGORIZATION,ROADSEGMENTID,STREET,ASSETID,ASSET_SIZE,ASSET_YEAR_INSTALLED,ASSET_MATERIAL,ASSET_EXISTS,GLOBALID,longitude,latitude,PRESSURE_ZONE,MAP_LABEL,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_MATERIAL,INSTALLATION_DATE,BRIDGE_MAIN,CRITICALITY,UNDERSIZED,SHALLOW_MAIN,CONDITION_SCORE,OVERSIZED,CLEANED,GlobalID,Shape__Length
9022,2015-02-27 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,11254,MERNER AVE,98420,150.0,2014-01-01,PVCO,Y,7068d843-759f-4147-bbff-905efb173454,-80.473172600113,43.4513162751372,KIT 4,99.1m 150mm  PVCO,TREATED,150.0,PVCO,NO,NONE,2014-12-12 00:00:00,N,-1.0,N,N,6.55,N,N,a05080e6-eff0-4de7-8b77-4dcad027f096,99.096645409145
9022,2015-02-27 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,11254,MERNER AVE,98420,150.0,2014-01-01,PVCO,Y,7068d843-759f-4147-bbff-905efb173454,-80.473172600113,43.4513162751372,KIT 4,1.5m 150mm  PVCO,TREATED,150.0,PVCO,NO,NONE,2014-12-12 00:00:00,N,-1.0,N,N,9.35,N,N,02ab6dd7-0b56-418c-b49d-fceb4999084c,1.49999947311505
9023,2015-02-28 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10222,HICKSON DR,18670,200.0,1960-01-01,CI,Y,3d91a3f3-411c-4409-9e36-de3b0a0ebd88,-80.451740127437,43.4523987359967,KIT 4,1.2m 150mm  CI,TREATED,150.0,CI,NO,NONE,1960-01-01 00:00:00,N,6.0,N,N,7.75,N,N,d45422f7-21ab-4013-9dfd-ce6a7fcd78f7,1.23958400589814
9023,2015-02-28 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10222,HICKSON DR,18670,200.0,1960-01-01,CI,Y,3d91a3f3-411c-4409-9e36-de3b0a0ebd88,-80.451740127437,43.4523987359967,KIT 4,95.4m 200mm  CI,TREATED,200.0,CI,NO,NONE,1960-01-01 00:00:00,N,6.0,N,N,4.15,N,N,baeeb058-76f5-448f-8343-5a7f1472ed32,95.3689433911988
9023,2015-02-28 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10222,HICKSON DR,18670,200.0,1960-01-01,CI,Y,3d91a3f3-411c-4409-9e36-de3b0a0ebd88,-80.451740127437,43.4523987359967,KIT 4,12.1m 200mm  CI,TREATED,200.0,CI,NO,NONE,1960-01-01 00:00:00,N,6.0,N,N,7.75,N,N,e3bef9b3-c251-4530-8e9a-c3806d72203d,12.1297171646335
9023,2015-02-28 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10222,HICKSON DR,18670,200.0,1960-01-01,CI,Y,3d91a3f3-411c-4409-9e36-de3b0a0ebd88,-80.451740127437,43.4523987359967,KIT 4,1m 200mm  CI,TREATED,200.0,CI,NO,NONE,1964-05-01 00:00:00,N,6.0,N,N,7.85,N,N,e6cc3e22-4ba6-4f9c-9424-95cad4e6bc8a,1.00749829615212
9024,2015-02-27 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,8783,JOSEPH ST,70980,300.0,2004-01-01,PVC,Y,6dc1eb5d-2c97-4342-9afd-9e65d94c298d,-80.4996019450604,43.4509837228026,KIT 4,4.4m 300mm  PVC,TREATED,300.0,PVC,NO,NONE,2005-06-01 00:00:00,N,8.0,N,N,9.35,N,N,d11e2124-b08d-4af2-abbe-303709950441,4.4031484916521
9024,2015-02-27 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,8783,JOSEPH ST,70980,300.0,2004-01-01,PVC,Y,6dc1eb5d-2c97-4342-9afd-9e65d94c298d,-80.4996019450604,43.4509837228026,KIT 4,.7m 200mm  PVC,TREATED,200.0,PVC,NO,NONE,2010-11-12 00:00:00,N,7.0,N,N,9.35,N,N,f7114f12-cae0-4b20-a0fb-042033371e21,0.682285336148187
9024,2015-02-27 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,8783,JOSEPH ST,70980,300.0,2004-01-01,PVC,Y,6dc1eb5d-2c97-4342-9afd-9e65d94c298d,-80.4996019450604,43.4509837228026,KIT 4,140.6m 300mm  PVC,TREATED,300.0,PVC,NO,NONE,2006-06-01 00:00:00,N,7.0,N,N,9.35,N,N,66a7a2a8-8612-4629-9876-671673512e96,140.632418858417
9025,2015-02-26 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22885,CRAIG DR,8560,200.0,1960-01-01,CI,Y,889a1314-f62f-4f94-b73d-5daa3b842ed7,-80.4523654780268,43.4505158899974,KIT 4,258.7m 200mm  CI,TREATED,200.0,CI,NO,NONE,1960-01-01 00:00:00,N,6.0,N,N,5.75,N,N,9700c669-b4ff-489d-a888-0153f0d97e98,258.746499986968
9025,2015-02-26 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22885,CRAIG DR,8560,200.0,1960-01-01,CI,Y,889a1314-f62f-4f94-b73d-5daa3b842ed7,-80.4523654780268,43.4505158899974,KIT 4,.8m 200mm  CI,TREATED,200.0,CI,NO,NONE,1960-01-01 00:00:00,N,6.0,N,N,7.75,N,N,21da5dc2-8604-421e-a32e-59f618c40d69,0.755280822107755
9025,2015-02-26 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22885,CRAIG DR,8560,200.0,1960-01-01,CI,Y,889a1314-f62f-4f94-b73d-5daa3b842ed7,-80.4523654780268,43.4505158899974,KIT 4,.8m 100mm  DI,TREATED,100.0,DI,NO,NONE,1961-01-01 00:00:00,N,5.0,N,N,4.58,N,N,ad45f16b-6d8e-4c55-b2b0-d10e8519ea59,0.819303119105217
9025,2015-02-26 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22885,CRAIG DR,8560,200.0,1960-01-01,CI,Y,889a1314-f62f-4f94-b73d-5daa3b842ed7,-80.4523654780268,43.4505158899974,KIT 4,.5m 150mm  DI,TREATED,150.0,DI,NO,NONE,1987-01-01 00:00:00,N,6.0,N,N,9.1,N,N,ef3baecc-2444-4219-a814-da56a6eaea1d,0.479401293227336
9025,2015-02-26 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22885,CRAIG DR,8560,200.0,1960-01-01,CI,Y,889a1314-f62f-4f94-b73d-5daa3b842ed7,-80.4523654780268,43.4505158899974,KIT 4,157.6m 150mm  DI,TREATED,150.0,DI,NO,NONE,1987-01-01 00:00:00,N,6.0,N,N,7.9,N,N,7d208a39-7df7-4393-a322-2cbc3d941881,157.628665272741
9026,2015-03-30 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,9989,EIGHTH AVE,11640,150.0,1953-01-01,CI,Y,b90d666f-7a44-4039-b572-adce6ca3c48e,-80.4499592470292,43.4295323867224,KIT 4,.3m 150mm  CI,TREATED,150.0,CI,NO,NONE,1953-06-01 00:00:00,N,6.0,N,N,7.75,N,N,0d8594f8-e7be-463a-8367-25cba2b8bd44,0.337718595985018
9026,2015-03-30 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,9989,EIGHTH AVE,11640,150.0,1953-01-01,CI,Y,b90d666f-7a44-4039-b572-adce6ca3c48e,-80.4499592470292,43.4295323867224,KIT 4,6.7m 150mm  CI,TREATED,150.0,CI,NO,NONE,1953-01-01 00:00:00,N,6.0,N,N,7.75,N,N,127fabf0-ab9f-4a47-bef6-6a12b4dce8e6,6.74394316761679
9026,2015-03-30 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,9989,EIGHTH AVE,11640,150.0,1953-01-01,CI,Y,b90d666f-7a44-4039-b572-adce6ca3c48e,-80.4499592470292,43.4295323867224,KIT 4,13.2m 150mm  CI,TREATED,150.0,CI,NO,NONE,1953-01-01 00:00:00,N,6.0,N,N,7.75,N,N,bbe14afb-0e9a-4df3-955a-9b08de098c35,13.2017098375135
9026,2015-03-30 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,9989,EIGHTH AVE,11640,150.0,1953-01-01,CI,Y,b90d666f-7a44-4039-b572-adce6ca3c48e,-80.4499592470292,43.4295323867224,KIT 4,252.2m 150mm  CI,TREATED,150.0,CI,NO,NONE,1953-01-01 00:00:00,N,6.0,N,Y,6.9,N,N,f19bd5fe-ead4-4819-b4ad-db6c79576d8a,252.16934636168
9029,1998-03-20 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,20767,HUNTLEY CRES,20090,150.0,1966-01-01,CI,Y,02ff965d-8608-4142-953c-3c9719b873a0,-80.5306813464378,43.4480202799178,KIT 4,12.7m 150mm  CI,TREATED,150.0,CI,NO,NONE,1966-01-01 00:00:00,N,5.0,N,N,7.85,N,N,09251390-c507-48a7-aba3-571249e2daa1,12.6557507943895
9029,1998-03-20 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,20767,HUNTLEY CRES,20090,150.0,1966-01-01,CI,Y,02ff965d-8608-4142-953c-3c9719b873a0,-80.5306813464378,43.4480202799178,KIT 4,2.1m 150mm  CI,TREATED,150.0,CI,NO,NONE,1966-01-01 00:00:00,N,5.0,N,N,7.85,N,N,7257f3cb-3590-498f-9454-f428d3c0b92a,2.14823738171842
9029,1998-03-20 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,20767,HUNTLEY CRES,20090,150.0,1966-01-01,CI,Y,02ff965d-8608-4142-953c-3c9719b873a0,-80.5306813464378,43.4480202799178,KIT 4,2.3m 150mm  CI,TREATED,150.0,CI,NO,NONE,1966-01-01 00:00:00,N,5.0,N,N,7.85,N,N,7f6eb7c4-4945-47de-9ff6-ab56e9d1beca,2.28499792677256
9029,1998-03-20 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,20767,HUNTLEY CRES,20090,150.0,1966-01-01,CI,Y,02ff965d-8608-4142-953c-3c9719b873a0,-80.5306813464378,43.4480202799178,KIT 4,436.5m 150mm  CI,TREATED,150.0,CI,NO,NONE,1966-01-01 00:00:00,N,5.0,N,N,4.4,N,N,d0576d71-ef55-4378-8746-9a0679e1871f,436.547766932635
9032,2003-01-09 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,12090,HOLBORN DR,19760,150.0,1967-01-01,DI,Y,ffffc9cc-2f8e-4710-b9f8-55963990115f,-80.434238750954,43.4526870644815,KIT 4,46.6m 150mm  DI,TREATED,150.0,DI,NO,NONE,1967-01-01 00:00:00,N,5.0,N,N,4.7,N,N,85d9e050-e94a-4eac-8ccd-697e77f213e4,46.5826941086133
9033,2001-06-29 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,6214,BUTTONWOOD DR,5160,150.0,1963-01-01,CI,Y,d3e7e0a8-efe0-4dcc-8f89-609c7003f661,-80.5155784947741,43.4297173236768,KIT 4,7.8m 150mm  CI,TREATED,150.0,CI,YES,EPS,1963-01-01 00:00:00,N,5.0,N,N,7.85,N,N,59560049-7e12-4d3a-a31f-7cb72b1c9f50,7.78869298513963
9033,2001-06-29 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,6214,BUTTONWOOD DR,5160,150.0,1963-01-01,CI,Y,d3e7e0a8-efe0-4dcc-8f89-609c7003f661,-80.5155784947741,43.4297173236768,KIT 4,261.5m 150mm  CI,TREATED,150.0,CI,YES,EPS,1963-01-01 00:00:00,N,5.0,N,N,5.45,N,N,8bf76774-2b61-4d8b-9894-6cf4760cc618,261.516372681858
9033,2001-06-29 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,6214,BUTTONWOOD DR,5160,150.0,1963-01-01,CI,Y,d3e7e0a8-efe0-4dcc-8f89-609c7003f661,-80.5155784947741,43.4297173236768,KIT 4,85.1m 150mm  CI,TREATED,150.0,CI,YES,EPS,1963-01-01 00:00:00,N,5.0,N,N,7.85,N,N,fa9f79a4-5fae-41db-83aa-68f441b1babb,85.1161146985161
9034,2007-06-20 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,21874,FARRIER PL,14130,150.0,1974-01-01,DI,Y,370ef3c7-04ed-48a1-8a3b-250add3abcc7,-80.4383270319617,43.3988032916585,KIT 2W,6.1m 200mm  DI,TREATED,200.0,DI,NO,NONE,1974-01-01 00:00:00,N,6.0,N,N,8.5,N,N,f87e11f6-de2c-48ba-aa0b-f9f5f1f6b096,6.10294912418149
9034,2007-06-20 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,21874,FARRIER PL,14130,150.0,1974-01-01,DI,Y,370ef3c7-04ed-48a1-8a3b-250add3abcc7,-80.4383270319617,43.3988032916585,KIT 2W,1.7m 300mm  DI,TREATED,300.0,DI,NO,NONE,1977-06-01 00:00:00,N,6.0,N,N,8.5,N,N,70c4a0fb-96c6-4349-9345-8a2de9432e9a,1.69959548041154
9034,2007-06-20 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,21874,FARRIER PL,14130,150.0,1974-01-01,DI,Y,370ef3c7-04ed-48a1-8a3b-250add3abcc7,-80.4383270319617,43.3988032916585,KIT 2W,3.7m 150mm  DI,TREATED,150.0,DI,NO,NONE,1974-01-01 00:00:00,N,0.0,N,N,8.5,N,N,1ec3ad15-078d-4f29-b773-c10b1f8e7bb1,3.69439472751109
9034,2007-06-20 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,21874,FARRIER PL,14130,150.0,1974-01-01,DI,Y,370ef3c7-04ed-48a1-8a3b-250add3abcc7,-80.4383270319617,43.3988032916585,KIT 2W,17.5m 150mm  DI,TREATED,150.0,DI,NO,NONE,1974-01-01 00:00:00,N,6.0,N,N,8.5,N,N,ad086362-3caf-4111-8426-d5dc854c249f,17.5196261391507
9034,2007-06-20 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,21874,FARRIER PL,14130,150.0,1974-01-01,DI,Y,370ef3c7-04ed-48a1-8a3b-250add3abcc7,-80.4383270319617,43.3988032916585,KIT 2W,120m 150mm  DI,TREATED,150.0,DI,NO,NONE,1974-01-01 00:00:00,N,6.0,N,N,6.45,N,N,d6da7ae4-8e87-4602-b886-53b32b58d00f,120.023673450266
9034,2007-06-20 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,21874,FARRIER PL,14130,150.0,1974-01-01,DI,Y,370ef3c7-04ed-48a1-8a3b-250add3abcc7,-80.4383270319617,43.3988032916585,KIT 2W,6.5m 300mm  DI,TREATED,300.0,DI,NO,NONE,1974-01-01 00:00:00,N,6.0,N,N,8.5,N,N,92da50fb-0299-43be-9d77-8dea9113893c,6.49105063943489
9034,2007-06-20 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,21874,FARRIER PL,14130,150.0,1974-01-01,DI,Y,370ef3c7-04ed-48a1-8a3b-250add3abcc7,-80.4383270319617,43.3988032916585,KIT 2W,48.7m 300mm  DI,TREATED,300.0,DI,NO,NONE,1974-01-01 00:00:00,N,6.0,N,N,8.5,N,N,94e6ea30-9758-4fdd-91e0-50f5f533599e,48.6972228890379
9035,2005-03-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,11697,BRICK ST,4430,150.0,1952-01-01,DI,N,b9d05109-067f-4057-ab3f-8f348f4bed62,-80.4693015825945,43.44223669244,KIT 4,138.5m 150mm  PVCO,TREATED,150.0,PVCO,NO,NONE,2015-06-30 00:00:00,N,0.0,N,N,9.35,N,N,ae95e4d8-67aa-448d-8032-50154a552c32,138.474534130313
9035,2005-03-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,11697,BRICK ST,4430,150.0,1952-01-01,DI,N,b9d05109-067f-4057-ab3f-8f348f4bed62,-80.4693015825945,43.44223669244,KIT 4,58.3m 150mm  PVCO,TREATED,150.0,PVCO,NO,NONE,2015-06-30 00:00:00,N,0.0,N,N,9.35,N,N,590e9182-bd2f-43ff-88f8-5fd02f487855,58.3278460349948
9035,2005-03-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,11697,BRICK ST,4430,150.0,1952-01-01,DI,N,b9d05109-067f-4057-ab3f-8f348f4bed62,-80.4693015825945,43.44223669244,KIT 4,12.1m 150mm  PVCO,TREATED,150.0,PVCO,NO,NONE,2016-02-12 00:00:00,N,0.0,N,N,9.35,N,N,e7219ba6-a274-4ebd-9c98-97d7761ee5bb,12.106444421015
9035,2005-03-08 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,11697,BRICK ST,4430,150.0,1952-01-01,DI,N,b9d05109-067f-4057-ab3f-8f348f4bed62,-80.4693015825945,43.44223669244,KIT 4,15.5m 150mm  PVCO,TREATED,150.0,PVCO,NO,NONE,2015-06-30 00:00:00,N,0.0,N,N,9.35,N,N,4e89e1de-d582-47f1-9bbe-6cc8284ff2f9,15.5360396101023
9036,2008-12-01 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,9962,FORFAR AVE,15100,150.0,1977-01-01,DI,Y,2d8c1a99-a949-43e4-aec0-48595d7f00b0,-80.4543390967237,43.4661015222381,KIT 4,196m 150mm  DI,TREATED,150.0,DI,NO,NONE,1977-01-01 00:00:00,N,6.0,N,N,7.7,N,N,eca6f5c6-0a77-4be6-8f75-d9004b7263c4,195.966681945268
9036,2008-12-01 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,9962,FORFAR AVE,15100,150.0,1977-01-01,DI,Y,2d8c1a99-a949-43e4-aec0-48595d7f00b0,-80.4543390967237,43.4661015222381,KIT 4,104.9m 150mm  DI,TREATED,150.0,DI,NO,NONE,1977-01-01 00:00:00,N,6.0,N,N,8.5,N,N,33ab8db3-8fd2-4439-9a78-ab8670a71e4e,104.907383589235
9036,2008-12-01 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,9962,FORFAR AVE,15100,150.0,1977-01-01,DI,Y,2d8c1a99-a949-43e4-aec0-48595d7f00b0,-80.4543390967237,43.4661015222381,KIT 4,7m 150mm  DI,TREATED,150.0,DI,NO,NONE,1977-01-01 00:00:00,N,6.0,N,N,8.5,N,N,70870a90-5c2a-488b-be17-54ec5fbc6bcd,7.00094390198187
9036,2008-12-01 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,9962,FORFAR AVE,15100,150.0,1977-01-01,DI,Y,2d8c1a99-a949-43e4-aec0-48595d7f00b0,-80.4543390967237,43.4661015222381,KIT 4,11.9m 150mm  DI,TREATED,150.0,DI,NO,NONE,1977-01-01 00:00:00,N,6.0,N,N,8.5,N,N,3da690ec-2022-4ac4-8e56-c53dd0d94e1d,11.8993021512749
9038,2002-01-25 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10808,BRADLEY DR,3990,150.0,1965-01-01,CI,Y,795557c8-9ddc-40d5-ba10-80f37f4b848c,-80.4443191279323,43.4450190417072,KIT 4,12.9m 150mm  CI,TREATED,150.0,CI,NO,NONE,1965-01-01 00:00:00,N,5.0,N,N,7.85,N,N,11be14b4-688d-486e-bde2-781d28568aa3,12.8574943342589
